pitch_name,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,count,pfx_z_inches,pfx_x_inches,pitch_group,launch_angle_group
Slider,2024-07-12,88.1,2.07,6.01,"Skubal, Tarik",500743,669373,,foul,,,,,6.0,"Miguel Rojas grounds out sharply, pitcher Tarik Skubal to first baseman Gio Urshela.   Teoscar Hernández to 2nd.",R,R,L,DET,LAD,S,,,0,0,2024,-0.12,0.59,0.3,2.52,,,606192.0,1,4,Top,,,,,668670,,,-4.042216593563047,-128.38711485196737,-3.653334530418016,-0.6025371524038026,24.97289652089541,-25.127177000139643,3.29,1.65,198.0,69.7,47.0,88.4,2042.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.26,,,,,,,,30,1,3,1,1,3,1,3,1,3,Standard,Standard,162.0,0.0,-0.048,67.00254,6.26108,0-0,7.08,1.44,Breaking balls,Under
Changeup,2024-07-12,86.6,1.78,6.08,"Skubal, Tarik",606192,669373,walk,ball,,,,,13.0,Teoscar Hernández walks.,R,R,L,DET,LAD,B,,,3,2,2024,1.34,0.13,-0.71,0.94,,,,1,4,Top,,,,,668670,,,-8.64554870829975,-125.68969114455348,-6.279678390405168,15.96885130447353,27.212216881673605,-29.558819721120184,3.44,1.57,,,,86.1,1625.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.21,,0.689131,0.7,1.0,0.0,0.0,,29,8,3,1,1,3,1,3,1,3,Strategic,Standard,135.0,-0.029,0.22,,,3-2,1.56,-16.080000000000002,Offspeed balls,Other
Four-Seam,2024-07-12,97.2,1.51,6.14,"Skubal, Tarik",606192,669373,,foul,,,,,6.0,Teoscar Hernández walks.,R,R,L,DET,LAD,S,,,3,2,2024,0.42,1.32,0.62,2.59,,,,1,4,Top,,,,,668670,,,-3.352536074036428,-141.3697094123092,-6.95589352218111,6.484993614131632,34.84201666857787,-13.057511118677718,3.59,1.73,258.0,81.5,42.0,96.7,2201.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.26,,,,,,,,29,7,3,1,1,3,1,3,1,3,Standard,Standard,149.0,0.0,0.0,69.19304,7.37507,3-2,15.84,-5.04,Fastballs,Under
Sinker,2024-07-12,96.9,1.69,6.05,"Skubal, Tarik",606192,669373,,foul,,,,,2.0,Teoscar Hernández walks.,R,R,L,DET,LAD,S,,,3,2,2024,1.21,1.21,0.17,3.04,,,,1,4,Top,,,,,668670,,,-6.832980329042155,-140.85741433346055,-5.173362461488383,17.762856238735846,35.33701353575881,-15.151619568379946,3.59,1.73,232.0,78.7,25.0,96.4,2214.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.22,,,,,,,,29,6,3,1,1,3,1,3,1,3,Standard,Standard,150.0,0.0,0.0,66.54134,6.27091,3-2,14.52,-14.52,Fastballs,Sweet Spot
Slider,2024-07-12,89.8,2.01,6.03,"Skubal, Tarik",606192,669373,,swinging_strike,,,,,9.0,Teoscar Hernández walks.,R,R,L,DET,LAD,S,,,3,1,2024,0.02,0.72,0.5,1.96,,,,1,4,Top,,,,,668670,,,-3.806755234138146,-130.78126371818752,-5.684685267334261,1.0597827638670485,26.56185920428804,-22.87505546302614,3.59,1.73,,,,90.2,2170.0,6.4,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.08,,,,,,,,29,5,3,1,1,3,1,3,1,3,Standard,Standard,155.0,0.0,-0.058,54.70777,6.66039,3-1,8.64,-0.24,Breaking balls,Other
Four-Seam,2024-07-12,96.1,1.63,6.14,"Skubal, Tarik",606192,669373,,called_strike,,,,,12.0,Teoscar Hernández walks.,R,R,L,DET,LAD,S,,,3,0,2024,0.66,1.4,0.85,2.76,,,,1,4,Top,,,,,668670,,,-3.581200874911018,-139.73856021175283,-6.467682002815709,9.531863986183312,34.498672065624,-12.64848868717869,3.43,1.53,,,,95.7,2324.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.2,,,,,,,,29,4,3,1,1,3,1,3,1,3,Standard,Standard,145.0,0.0,-0.051,,,3-0,16.799999999999997,-7.92,Fastballs,Other
Changeup,2024-07-12,85.0,1.57,6.01,"Skubal, Tarik",606192,669373,,ball,,,,,13.0,Teoscar Hernández walks.,R,R,L,DET,LAD,B,,,2,0,2024,1.3,0.66,-1.41,1.19,,,,1,4,Top,,,,,668670,,,-9.562646648759085,-123.14482717171413,-6.139187821569325,15.22354883591295,27.82205800756899,-24.316243853871573,3.59,1.54,,,,84.1,1649.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.22,,,,,,,,29,3,3,1,1,3,1,3,1,3,Standard,Standard,135.0,0.0,0.087,,,2-0,7.92,-15.600000000000001,Offspeed balls,Other
Slider,2024-07-12,87.7,2.05,6.02,"Skubal, Tarik",606192,669373,,ball,,,,,12.0,Teoscar Hernández walks.,R,R,L,DET,LAD,B,,,1,0,2024,-0.27,0.58,1.15,3.53,,,,1,4,Top,,,,,668670,,,-1.6129461669706746,-127.75376912620274,-1.1434588281036366,-2.6513525316358413,25.485653175456772,-25.747847340887283,3.44,1.6,,,,87.7,2104.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.35,,,,,,,,29,2,3,1,1,3,1,3,1,3,Standard,Standard,154.0,0.0,0.045,,,1-0,6.959999999999999,3.24,Breaking balls,Other
Four-Seam,2024-07-12,97.2,1.65,6.11,"Skubal, Tarik",606192,669373,,ball,,,,,12.0,Teoscar Hernández walks.,R,R,L,DET,LAD,B,,,0,0,2024,0.51,1.35,0.52,4.54,,,,1,4,Top,,,,,668670,,,-4.179715551795891,-141.44258977641326,-1.7221394625187758,7.787727768033789,35.606608461039194,-14.003785625352103,3.59,1.62,,,,96.7,2182.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.27,,,,,,,,29,1,3,1,1,3,1,3,1,3,Standard,Standard,150.0,0.0,0.024,,,0-0,16.200000000000003,-6.12,Fastballs,Other
Changeup,2024-07-12,87.0,1.83,6.03,"Skubal, Tarik",518692,669373,home_run,hit_into_play,,,,,5.0,Freddie Freeman homers (14) on a fly ball to right center field.,R,L,L,DET,LAD,X,,fly_ball,1,2,2024,1.1,0.37,-0.23,2.57,,,,1,4,Top,188.54,47.26,,,668670,,,-7.172722274338524,-126.51509241293026,-2.829738283460234,13.31077300742188,27.118576705159256,-27.803936092423807,3.66,1.82,405.0,100.9,24.0,86.6,1627.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.32,0.603,0.959,2.0,1.0,0.0,3.0,Barrel,28,4,3,0,0,3,1,3,1,3,Infield shade,Standard,142.0,-0.081,1.047,68.67477,7.29808,1-2,4.4399999999999995,-13.200000000000001,Offspeed balls,Sweet Spot
Slider,2024-07-12,91.3,1.97,5.98,"Skubal, Tarik",518692,669373,,ball,,,,,11.0,Freddie Freeman homers (14) on a fly ball to right center field.,R,L,L,DET,LAD,B,,,0,2,2024,-0.39,0.54,-1.32,3.13,,,,1,4,Top,,,,,668670,,,-7.44430438093106,-132.9555305267954,-2.4956545161950903,-3.210304022371451,26.13233992239196,-25.38450399244485,3.55,1.8,,,,91.7,2235.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.2,,,,,,,,28,3,3,0,0,3,0,3,0,3,Infield shade,Standard,163.0,0.0,0.013,,,0-2,6.48,4.68,Breaking balls,Other
Sinker,2024-07-12,98.5,1.91,6.0,"Skubal, Tarik",518692,669373,,foul,,,,,2.0,Freddie Freeman homers (14) on a fly ball to right center field.,R,L,L,DET,LAD,S,,,0,1,2024,1.07,1.21,-0.26,3.21,,,,1,4,Top,,,,,668670,,,-8.344606236987584,-143.10691612194617,-4.874966736274731,16.60296641405591,34.548903905700044,-14.607019975267738,3.66,1.82,276.0,87.0,35.0,98.1,2131.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.23,,,,,,,,28,2,3,0,0,3,0,3,0,3,Infield shade,Standard,144.0,0.0,-0.036,63.316,5.85337,0-1,14.52,-12.84,Fastballs,Flare
Changeup,2024-07-12,86.2,1.74,6.06,"Skubal, Tarik",518692,669373,,called_strike,,,,,8.0,Freddie Freeman homers (14) on a fly ball to right center field.,R,L,L,DET,LAD,S,,,0,0,2024,1.02,0.55,-0.25,1.72,,,,1,4,Top,,,,,668670,,,-6.793929457776925,-125.34882986161728,-5.172088673766137,12.132671052186,26.032056901520463,-25.55350554190328,3.64,1.68,,,,86.1,1575.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.2,,,,,,,,28,1,3,0,0,3,0,3,0,3,Infield shade,Standard,135.0,0.0,-0.023,,,0-0,6.6000000000000005,-12.24,Offspeed balls,Other
Changeup,2024-07-12,86.8,1.65,6.01,"Skubal, Tarik",669257,669373,strikeout,swinging_strike,,,,,13.0,Will Smith strikes out swinging.,R,R,L,DET,LAD,S,2.0,,2,2,2024,1.27,0.6,-0.41,1.08,,,,0,4,Top,,,,,668670,,,-7.532740034645765,-126.04005338366694,-6.72714684066044,15.128078685003103,28.72863687107014,-24.50778774500824,3.27,1.57,,,,86.2,1607.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.19,,0.0,0.0,1.0,0.0,0.0,,27,8,3,0,0,3,0,3,0,3,Standard,Standard,133.0,0.021,-0.203,63.84088,7.95502,2-2,7.199999999999999,-15.24,Offspeed balls,Other
Changeup,2024-07-12,87.0,1.88,6.03,"Skubal, Tarik",669257,669373,,foul,,,,,14.0,Will Smith strikes out swinging.,R,R,L,DET,LAD,S,,,2,2,2024,1.32,0.52,1.35,2.32,,,,0,4,Top,,,,,668670,,,-3.984545800185211,-126.66961230855796,-3.756364069914639,15.02119134558073,27.389209075396497,-26.01932736998564,3.27,1.57,,,,86.6,1622.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.34,,,,,,,,27,7,3,0,0,3,0,3,0,3,Standard,Standard,129.0,0.0,0.0,31.51086,6.518,2-2,6.24,-15.84,Offspeed balls,Other
Slider,2024-07-12,91.2,1.99,6.04,"Skubal, Tarik",669257,669373,,foul,,,,,9.0,Will Smith strikes out swinging.,R,R,L,DET,LAD,S,,,2,2,2024,-0.13,0.64,0.42,2.05,,,,0,4,Top,,,,,668670,,,-3.671227357651952,-132.82048627111905,-5.5709440789907125,-0.8457177996050456,26.20488476045006,-23.65851783582473,3.27,1.57,225.0,79.2,50.0,91.3,2166.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.35,,,,,,,,27,6,3,0,0,3,0,3,0,3,Standard,Standard,152.0,0.0,0.0,66.30922,6.93489,2-2,7.68,1.56,Breaking balls,Under
Four-Seam,2024-07-12,98.5,1.59,6.2,"Skubal, Tarik",669257,669373,,foul,,,,,11.0,Will Smith strikes out swinging.,R,R,L,DET,LAD,S,,,2,2,2024,0.41,1.3,-0.13,3.68,,,,0,4,Top,,,,,668670,,,-5.63904746817816,-143.2995840499261,-4.4489394684407255,6.954080236496592,32.50574772708122,-13.389807309069512,3.27,1.57,258.0,79.9,30.0,98.7,2345.0,6.4,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.14,,,,,,,,27,5,3,0,0,3,0,3,0,3,Standard,Standard,153.0,0.0,0.0,59.4239,5.5509,2-2,15.600000000000001,-4.92,Fastballs,Sweet Spot
Changeup,2024-07-12,87.8,1.75,6.04,"Skubal, Tarik",669257,669373,,ball,,,,,14.0,Will Smith strikes out swinging.,R,R,L,DET,LAD,B,,,1,2,2024,1.41,0.37,0.75,0.86,,,,0,4,Top,,,,,668670,,,-5.322643741617952,-127.59571408106416,-7.164235350328282,16.472388955567286,26.967165631033023,-26.77632882078692,3.28,1.43,,,,87.6,1702.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.19,,,,,,,,27,4,3,0,0,3,0,3,0,3,Standard,Standard,137.0,0.0,0.036,,,1-2,4.4399999999999995,-16.919999999999998,Offspeed balls,Other
Sinker,2024-07-12,97.2,1.63,6.12,"Skubal, Tarik",669257,669373,,foul_tip,,,,,1.0,Will Smith strikes out swinging.,R,R,L,DET,LAD,S,,,1,1,2024,1.25,1.16,-0.37,2.92,,,,0,4,Top,,,,,668670,,,-8.190210850650276,-141.20146814598243,-5.680846279662089,18.588017018107603,32.41034842303964,-15.536472913776478,3.27,1.57,,,,97.0,2194.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.22,,,,,,,,27,3,3,0,0,3,0,3,0,3,Standard,Standard,154.0,0.0,-0.05,68.41931,6.40011,1-1,13.919999999999998,-15.0,Fastballs,Other
Four-Seam,2024-07-12,97.3,1.79,6.17,"Skubal, Tarik",669257,669373,,ball,,,,,11.0,Will Smith strikes out swinging.,R,R,L,DET,LAD,B,,,0,1,2024,0.51,1.4,-0.41,3.42,,,,0,4,Top,,,,,668670,,,-7.092161703085719,-141.4645586929421,-5.048853693362092,8.535644463935151,32.527032279912056,-12.356921606168804,3.26,1.55,,,,97.2,2195.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.23,,,,,,,,27,2,3,0,0,3,0,3,0,3,Standard,Standard,150.0,0.0,0.023,,,0-1,16.799999999999997,-6.12,Fastballs,Other
Four-Seam,2024-07-12,96.7,1.6,6.21,"Skubal, Tarik",669257,669373,,called_strike,,,,,6.0,Will Smith strikes out swinging.,R,R,L,DET,LAD,S,,,0,0,2024,0.37,1.48,0.58,2.34,,,,0,4,Top,,,,,668670,,,-3.5625544557668847,-140.55595388603854,-8.15020840081317,5.721484993640911,32.015139773492415,-10.850442731795182,3.27,1.52,,,,96.8,2140.0,6.4,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.08,,,,,,,,27,1,3,0,0,3,0,3,0,3,Standard,Standard,141.0,0.0,-0.033,,,0-0,17.759999999999998,-4.4399999999999995,Fastballs,Other
Slider,2024-07-12,90.3,2.03,6.02,"Skubal, Tarik",660271,669373,field_out,hit_into_play,,,,,2.0,Shohei Ohtani flies out to center fielder Riley Greene.,R,L,L,DET,LAD,X,8.0,fly_ball,2,2,2024,-0.34,0.5,0.21,3.27,,,571771.0,2,3,Top,96.78,107.44,,,668670,,,-3.825883156492608,-131.61714680635453,-2.018113666975302,-3.2463297281089925,26.110356120545408,-26.172126938703,3.49,1.63,241.0,99.4,53.0,90.8,2093.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.17,0.011,0.017,0.0,1.0,0.0,0.0,Under,22,5,3,0,0,3,0,3,0,3,Infield shade,Strategic,158.0,0.02,-0.198,78.70409,7.28666,2-2,6.0,4.08,Breaking balls,Under
Changeup,2024-07-12,88.8,1.85,5.93,"Skubal, Tarik",660271,669373,,ball,,,,,13.0,Shohei Ohtani flies out to center fielder Riley Greene.,R,L,L,DET,LAD,B,,,1,2,2024,1.3,0.49,-1.32,1.09,,,571771.0,2,3,Top,,,,,668670,,,-10.449826117158167,-128.87634014283117,-6.824161843287918,16.557727902657692,25.348911212099228,-25.409885653898264,3.36,1.52,,,,88.9,1767.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.15,,,,,,,,22,4,3,0,0,3,0,3,0,3,Infield shade,Strategic,128.0,0.0,0.032,,,1-2,5.88,-15.600000000000001,Offspeed balls,Other
Slider,2024-07-12,91.4,1.99,5.97,"Skubal, Tarik",660271,669373,,ball,,,,,7.0,Shohei Ohtani flies out to center fielder Riley Greene.,R,L,L,DET,LAD,B,,,0,2,2024,-0.37,0.54,-0.55,1.62,,,571771.0,2,3,Top,,,,,668670,,,-5.611226209622672,-132.93844922908525,-6.256247583013034,-3.2604725392038185,28.12499404395384,-24.6517464165479,3.27,1.48,,,,91.6,2118.0,6.4,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.11,,,,,,,,22,3,3,0,0,3,0,3,0,3,Infield shade,Strategic,160.0,0.0,0.023,,,0-2,6.48,4.4399999999999995,Breaking balls,Other
Sinker,2024-07-12,96.9,1.81,6.08,"Skubal, Tarik",660271,669373,,called_strike,,,,,1.0,Shohei Ohtani flies out to center fielder Riley Greene.,R,L,L,DET,LAD,S,,,0,1,2024,1.22,0.91,-0.29,3.44,,,571771.0,2,3,Top,,,,,668670,,,-8.391706922060372,-140.98615462832356,-3.655253781918904,18.14747003591203,28.647423011890076,-19.30974049484884,3.49,1.51,,,,97.2,2173.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.27,,,,,,,,22,2,3,0,0,3,0,3,0,3,Infield shade,Strategic,148.0,0.0,-0.047,,,0-1,10.92,-14.64,Fastballs,Other
Sinker,2024-07-12,95.8,1.7,6.09,"Skubal, Tarik",660271,669373,,called_strike,,,,,1.0,Shohei Ohtani flies out to center fielder Riley Greene.,R,L,L,DET,LAD,S,,,0,0,2024,1.24,0.97,-0.5,3.53,,,571771.0,2,3,Top,,,,,668670,,,-8.609553037680154,-139.33656612792032,-3.3897298905365902,18.08220525921817,28.92441388844054,-18.8791245995472,3.58,1.58,,,,96.1,2167.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.18,,,,,,,,22,1,3,0,0,3,0,3,0,3,Infield shade,Standard,150.0,0.0,-0.04,,,0-0,11.64,-14.879999999999999,Fastballs,Other
Changeup,2024-07-12,89.5,1.95,6.04,"Skubal, Tarik",571771,669373,field_error,hit_into_play,,,,,9.0,Enrique Hernández reaches on a fielding error by shortstop Javier Báez.,R,R,L,DET,LAD,X,6.0,ground_ball,0,2,2024,1.29,0.64,0.78,1.64,,,,2,3,Top,113.7,156.49,,,668670,,,-5.582573094748725,-130.03416291296097,-6.140136700648971,15.776030401755936,28.73898984363344,-23.768236312427604,3.29,1.63,6.0,67.4,-14.0,89.0,1761.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.32,0.057,0.05,0.9,1.0,0.0,0.0,Topped,21,3,3,0,0,3,0,3,0,3,Standard,Standard,129.0,-0.011,0.185,65.41286,7.78817,0-2,7.68,-15.48,Offspeed balls,Topped
Changeup,2024-07-12,86.5,1.65,6.12,"Skubal, Tarik",571771,669373,,swinging_strike,,,,,9.0,Enrique Hernández reaches on a fielding error by shortstop Javier Báez.,R,R,L,DET,LAD,S,,,0,1,2024,1.12,0.56,0.38,1.62,,,,2,3,Top,,,,,668670,,,-5.310353912210401,-125.63323979296372,-5.519918317565182,12.990255449826686,30.192422755713476,-25.23292370877247,3.29,1.63,,,,85.6,1542.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.24,,,,,,,,21,2,3,0,0,3,0,3,0,3,Standard,Standard,133.0,0.0,-0.022,71.64883,8.56714,0-1,6.720000000000001,-13.440000000000001,Offspeed balls,Other
Four-Seam,2024-07-12,96.7,1.71,6.11,"Skubal, Tarik",571771,669373,,called_strike,,,,,3.0,Enrique Hernández reaches on a fielding error by shortstop Javier Báez.,R,R,L,DET,LAD,S,,,0,0,2024,0.49,1.34,0.42,2.89,,,,2,3,Top,,,,,668670,,,-4.548760083198387,-140.60884977541258,-6.067188423779709,7.587246297077524,32.807525056429434,-13.164753162865331,3.29,1.58,,,,96.6,2285.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.17,,,,,,,,21,1,3,0,0,3,0,3,0,3,Standard,Standard,150.0,0.0,-0.016,,,0-0,16.080000000000002,-5.88,Fastballs,Other
Slider,2024-07-12,88.8,1.96,6.13,"Skubal, Tarik",678246,669373,field_out,hit_into_play,,,,,8.0,Miguel Vargas flies out to center fielder Riley Greene.,R,R,L,DET,LAD,X,8.0,fly_ball,2,1,2024,-0.22,0.68,0.14,1.87,,,,1,3,Top,162.37,73.26,,,668670,,,-3.971091435296633,-129.22706090429492,-5.829950551398528,-1.7289423547834235,25.819563781310485,-23.522465157390613,3.41,1.66,324.0,89.9,33.0,88.9,2038.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.24,0.034,0.047,0.0,1.0,0.0,0.0,Under,20,4,3,0,0,3,0,3,0,3,Standard,Standard,153.0,0.014,-0.19,71.3894,8.05033,2-1,8.16,2.64,Breaking balls,Flare
Sinker,2024-07-12,96.4,1.73,6.06,"Skubal, Tarik",678246,669373,,ball,,,,,11.0,Miguel Vargas flies out to center fielder Riley Greene.,R,R,L,DET,LAD,B,,,1,1,2024,1.03,1.15,-1.87,2.56,,,,1,3,Top,,,,,668670,,,-11.86006441050744,-139.78956344883386,-6.313090253227518,16.1603198985275,31.595925368867224,-15.756014313691605,3.41,1.61,,,,96.1,2086.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.17,,,,,,,,20,3,3,0,0,3,0,3,0,3,Standard,Standard,143.0,0.0,0.037,,,1-1,13.799999999999999,-12.36,Fastballs,Other
Four-Seam,2024-07-12,96.3,1.73,6.08,"Skubal, Tarik",678246,669373,,swinging_strike,,,,,5.0,Miguel Vargas flies out to center fielder Riley Greene.,R,R,L,DET,LAD,S,,,1,0,2024,0.62,1.35,-0.14,2.62,,,,1,3,Top,,,,,668670,,,-6.349059581449358,-139.9235395942631,-6.640571845980232,9.598212521862868,32.3483727049175,-13.060152000185957,3.41,1.66,,,,96.1,2181.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.19,,,,,,,,20,2,3,0,0,3,0,3,0,3,Standard,Standard,149.0,0.0,-0.032,74.44492,7.9015,1-0,16.200000000000003,-7.4399999999999995,Fastballs,Other
Four-Seam,2024-07-12,97.4,1.63,6.24,"Skubal, Tarik",678246,669373,,ball,,,,,14.0,Miguel Vargas flies out to center fielder Riley Greene.,R,R,L,DET,LAD,B,,,0,0,2024,0.49,1.51,0.31,1.39,,,,1,3,Top,,,,,668670,,,-4.689280178399763,-141.46522135254975,-10.953485180202057,7.639364015522664,32.27144082207005,-9.60573424009914,3.41,1.59,,,,97.4,2291.0,6.4,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.1,,,,,,,,20,1,3,0,0,3,0,3,0,3,Standard,Standard,146.0,0.0,0.024,,,0-0,18.12,-5.88,Fastballs,Other
Four-Seam,2024-07-12,97.6,1.74,6.16,"Skubal, Tarik",621035,669373,strikeout,swinging_strike,,,,,6.0,Chris Taylor strikes out swinging.,R,R,L,DET,LAD,S,2.0,,1,2,2024,0.6,1.32,0.4,2.45,,,,0,3,Top,,,,,668670,,,-4.97975945630011,-141.86202801414072,-7.482345058715945,9.274397508849349,32.987326238613946,-12.841412819463988,3.62,1.73,,,,97.4,2236.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.2,,0.0,0.0,1.0,0.0,0.0,,19,4,3,0,0,3,0,3,0,3,Standard,Standard,149.0,0.02,-0.167,65.91321,5.45663,1-2,15.84,-7.199999999999999,Fastballs,Other
Slider,2024-07-12,87.2,1.96,6.05,"Skubal, Tarik",621035,669373,,called_strike,,,,,9.0,Chris Taylor strikes out swinging.,R,R,L,DET,LAD,S,,,1,1,2024,-0.23,0.47,0.49,1.94,,,,0,3,Top,,,,,668670,,,-3.075500365187517,-127.08356988002066,-4.737962606050306,-1.885360045835157,24.314213455094585,-26.385849513901945,3.5,1.56,,,,87.5,2098.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.27,,,,,,,,19,3,3,0,0,3,0,3,0,3,Standard,Standard,175.0,0.0,-0.05,,,1-1,5.64,2.7600000000000002,Breaking balls,Other
Four-Seam,2024-07-12,96.7,1.73,6.12,"Skubal, Tarik",621035,669373,,called_strike,,,,,9.0,Chris Taylor strikes out swinging.,R,R,L,DET,LAD,S,,,1,0,2024,0.56,1.35,0.49,2.03,,,,0,3,Top,,,,,668670,,,-4.585193791010546,-140.67239520441973,-8.458458188798438,8.440102194883266,30.22464171853983,-12.472390644492544,3.47,1.61,,,,97.0,2159.0,6.3,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.16,,,,,,,,19,2,3,0,0,3,0,3,0,3,Standard,Standard,149.0,0.0,-0.044,,,1-0,16.200000000000003,-6.720000000000001,Fastballs,Other
Changeup,2024-07-12,85.8,1.71,6.08,"Skubal, Tarik",621035,669373,,ball,,,,,14.0,Chris Taylor strikes out swinging.,R,R,L,DET,LAD,B,,,0,0,2024,1.42,0.67,0.34,0.45,,,,0,3,Top,,,,,668670,,,-6.111459878040377,-124.6372754337308,-8.401164674039439,16.03355304146551,24.543015177845547,-23.716024478841028,3.55,1.59,,,,85.9,1720.0,6.4,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.08,,,,,,,,19,1,3,0,0,3,0,3,0,3,Standard,Standard,133.0,0.0,0.034,,,0-0,8.040000000000001,-17.04,Offspeed balls,Other
Four-Seam,2024-07-12,98.1,1.68,6.28,"Skubal, Tarik",681624,669373,strikeout,called_strike,,,,,1.0,Andy Pages called out on strikes.,R,R,L,DET,LAD,S,2.0,,2,2,2024,0.3,1.4,-0.55,3.5,,,,2,2,Top,,,,,668670,,,-6.708604020932408,-142.7021044166209,-5.300628351824388,5.577617716677541,32.53480812026293,-11.972147612223386,3.46,1.59,,,,97.9,2314.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.31,,0.0,0.0,1.0,0.0,0.0,,13,5,2,0,0,2,0,2,0,2,Standard,Standard,150.0,0.009,-0.084,,,2-2,16.799999999999997,-3.5999999999999996,Fastballs,Other
Changeup,2024-07-12,86.5,1.75,6.08,"Skubal, Tarik",681624,669373,,foul,,,,,9.0,Andy Pages called out on strikes.,R,R,L,DET,LAD,S,,,2,1,2024,1.19,0.36,0.68,1.87,,,,2,2,Top,,,,,668670,,,-4.958834107239151,-125.832095950371,-4.5582422654954575,13.629907227487744,25.00062276674309,-27.626628016344707,3.58,1.71,186.0,74.2,62.0,86.4,1723.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.29,,,,,,,,13,4,2,0,0,2,0,2,0,2,Standard,Standard,132.0,0.0,-0.032,72.61438,8.29451,2-1,4.32,-14.28,Offspeed balls,Under
Four-Seam,2024-07-12,97.4,1.75,6.14,"Skubal, Tarik",681624,669373,,ball,,,,,12.0,Andy Pages called out on strikes.,R,R,L,DET,LAD,B,,,1,1,2024,0.45,1.31,1.69,2.9,,,,2,2,Top,,,,,668670,,,-1.1774592261546248,-141.8378494311014,-6.188789029862957,6.318353256024577,31.83154751102153,-13.253464233815915,3.44,1.59,,,,97.4,2211.0,6.2,746450,669373,668670,570482,628451,663837,595879,669234,682985,668723,54.3,,,,,,,,13,3,2,0,0,2,0,2,0,2,Standard,Standard,145.0,0.0,0.023,,,1-1,15.72,-5.4,Fastballs,Other
