pitch_name,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,count,pfx_z_inches,pfx_x_inches,pitch_group,launch_angle_group
Cutter,2023-07-19,87.4,-2.25,5.81,"Schwarber, Kyle",656941,607067,,foul,,,,,5,Kyle Schwarber flies out to center fielder Joey Wiemer.,R,L,R,PHI,MIL,S,,,3,1,2023,0.29,0.46,0.01,2.14,,,,0,1,Bot,,,,,661388,,,4.855925161230508,-127.27234693348126,-3.68311088410144,2.2500750752368632,24.69105549017348,-26.635905682228053,3.16,1.54,,,,87.8,2175.0,6.4,717347,607067,661388,680911,663330,655316,642715,663368,686894,621438,54.14,,,,,,,,5,5,0,0,0,0,0,0,0,0,Infield shade,Standard,178.0,0.0,-0.079,,,3-1,5.5200000000000005,-3.4799999999999995,Fastballs,Other
Cutter,2023-07-19,86.1,-2.32,5.8,"Schwarber, Kyle",656941,607067,,ball,,,,,13,Kyle Schwarber flies out to center fielder Joey Wiemer.,R,L,R,PHI,MIL,B,,,2,1,2023,0.06,0.49,-0.49,1.15,,,,0,1,Bot,,,,,661388,,,4.222944370450484,-125.383576975991,-5.8564964785515246,-0.1284616720904142,23.8007451897416,-26.040067442654184,3.22,1.59,,,,86.5,2245.0,6.3,717347,607067,661388,680911,663330,655316,642715,663368,686894,621438,54.16,,,,,,,,5,4,0,0,0,0,0,0,0,0,Infield shade,Standard,166.0,0.0,0.116,,,2-1,5.88,-0.72,Fastballs,Other
Sinker,2023-07-19,93.6,-2.13,5.9,"Schwarber, Kyle",656941,607067,,called_strike,,,,,13,Kyle Schwarber flies out to center fielder Joey Wiemer.,R,L,R,PHI,MIL,S,,,2,0,2023,-1.23,0.86,-0.84,2.26,,,,0,1,Bot,,,,,661388,,,6.064992179086135,-136.17068722472862,-5.551499701451926,-16.621720012451203,29.228860927566508,-20.500691168734694,3.24,1.56,,,,93.9,2167.0,6.4,717347,607067,661388,680911,663330,655316,642715,663368,686894,621438,54.09,,,,,,,,5,3,0,0,0,0,0,0,0,0,Infield shade,Standard,212.0,0.0,-0.058,,,2-0,10.32,14.76,Fastballs,Other
Four-Seam,2023-07-19,96.9,-2.56,5.78,"Schwarber, Kyle",656941,606303,strikeout,swinging_strike,,,,,1,Kyle Schwarber strikes out swinging.,R,L,R,PHI,MIL,S,2.0,,0,2,2023,-0.73,1.15,-0.6,3.2,,,,0,8,Bot,,,,,661388,,,6.850029912531441,-141.0381822861548,-4.039799497440311,-11.134994867123922,27.8559069911432,-15.991697834254015,3.16,1.54,,,,96.7,2536.0,5.9,717347,606303,661388,680911,668930,655316,642715,663368,686894,621438,54.64,,0.0,0.0,1.0,0.0,0.0,,63,3,3,4,3,4,4,3,3,4,Infield shade,Standard,221.0,-0.062,-0.152,,,0-2,13.799999999999999,8.76,Fastballs,Other
Cutter,2023-07-19,86.6,-2.29,5.88,"Schwarber, Kyle",656941,607067,,ball,,,,,9,Kyle Schwarber flies out to center fielder Joey Wiemer.,R,L,R,PHI,MIL,B,,,1,0,2023,0.16,0.51,0.76,1.78,,,,0,1,Bot,,,,,661388,,,6.95852209045712,-126.05052389468182,-4.681272166765711,0.4187980039161853,23.84865652165773,-25.977634407742503,3.19,1.52,,,,87.1,2175.0,6.4,717347,607067,661388,680911,663330,655316,642715,663368,686894,621438,54.09,,,,,,,,5,2,0,0,0,0,0,0,0,0,Infield shade,Standard,163.0,0.0,0.064,,,1-0,6.12,-1.92,Fastballs,Other
Slider,2023-07-19,83.5,-2.95,5.72,"Schwarber, Kyle",656941,606303,,called_strike,,,,,8,Kyle Schwarber strikes out swinging.,R,L,R,PHI,MIL,S,,,0,1,2023,1.39,-0.18,-0.11,1.44,,,,0,8,Bot,,,,,661388,,,3.783695901852696,-121.6599430053916,-3.0633777951310943,13.041297673517128,23.518893768269475,-33.52973276079663,3.14,1.54,,,,82.6,2759.0,5.6,717347,606303,661388,680911,668930,655316,642715,663368,686894,621438,54.92,,,,,,,,63,2,3,4,3,4,4,3,3,4,Infield shade,Standard,55.0,0.0,-0.049,,,0-1,-2.16,-16.68,Breaking balls,Other
Cutter,2023-07-19,86.2,-2.27,5.82,"Schwarber, Kyle",656941,607067,,ball,,,,,13,Kyle Schwarber flies out to center fielder Joey Wiemer.,R,L,R,PHI,MIL,B,,,0,0,2023,0.29,0.46,-0.95,2.31,,,,0,1,Bot,,,,,661388,,,2.548033920827571,-125.5608270303584,-3.063751409761497,2.6035284769307605,24.74525114486725,-26.93998647819606,3.17,1.54,,,,86.4,2095.0,6.3,717347,607067,661388,680911,663330,655316,642715,663368,686894,621438,54.19,,,,,,,,5,1,0,0,0,0,0,0,0,0,Infield shade,Standard,167.0,0.0,0.036,,,0-0,5.5200000000000005,-3.4799999999999995,Fastballs,Other
Sinker,2023-07-19,96.6,-2.44,5.97,"Schwarber, Kyle",656941,606303,,called_strike,,,,,1,Kyle Schwarber strikes out swinging.,R,L,R,PHI,MIL,S,,,0,0,2023,-1.35,0.54,-0.32,3.14,,,,0,8,Bot,,,,,661388,,,8.677741567145052,-140.54969115005483,-3.2322980292133607,-19.79251118035815,29.691303731533647,-24.461467273791595,3.19,1.54,,,,96.4,2260.0,6.0,717347,606303,661388,680911,668930,655316,642715,663368,686894,621438,54.48,,,,,,,,63,1,3,4,3,4,4,3,3,4,Infield shade,Standard,216.0,0.0,-0.038,,,0-0,6.48,16.200000000000003,Fastballs,Other
Cutter,2023-07-18,85.7,-2.54,5.02,"Schwarber, Kyle",656941,527054,field_out,hit_into_play,,,,,7,"Kyle Schwarber grounds out, second baseman Brice Turang to first baseman Owen Miller.",R,L,R,PHI,MIL,X,4.0,ground_ball,2,1,2023,0.02,0.8,-0.54,1.63,,,664761.0,2,4,Bot,151.82,152.95,,,661388,,,4.681333843168413,-124.831943756466,-3.412031821514657,-0.6325951399108902,23.19451203115087,-23.33647188110392,3.16,1.53,6.0,70.2,-15.0,86.1,2215.0,6.3,717363,527054,661388,680911,668930,655316,642715,592885,686894,606132,54.2,0.051,0.049,0.0,1.0,0.0,0.0,Topped,31,4,3,0,3,0,0,3,3,0,Infield shade,Standard,221.0,-0.011,-0.255,,,2-1,9.600000000000001,-0.24,Fastballs,Topped
Sinker,2023-07-18,90.7,-2.43,5.03,"Schwarber, Kyle",656941,527054,,ball,,,,,12,"Kyle Schwarber grounds out, second baseman Brice Turang to first baseman Owen Miller.",R,L,R,PHI,MIL,B,,,1,1,2023,-1.29,-0.03,2.12,2.39,,,664761.0,2,4,Bot,,,,,661388,,,14.10453688338946,-131.43484051923608,-0.5968553153639029,-17.85735613277734,26.23814666800802,-32.564857755244795,3.12,1.54,,,,90.7,2011.0,6.4,717363,527054,661388,680911,668930,655316,642715,592885,686894,606132,54.11,,,,,,,,31,3,3,0,3,0,0,3,3,0,Infield shade,Standard,234.0,0.0,0.031,,,1-1,-0.36,15.48,Fastballs,Other
Sinker,2023-07-18,90.5,-2.71,5.05,"Schwarber, Kyle",656941,527054,,called_strike,,,,,13,"Kyle Schwarber grounds out, second baseman Brice Turang to first baseman Owen Miller.",R,L,R,PHI,MIL,S,,,1,0,2023,-1.26,0.03,-0.94,1.32,,,664761.0,2,4,Bot,,,,,661388,,,7.116470536920017,-131.64023262843975,-3.4371488603760736,-16.17407561728044,27.093319289207507,-31.361456165858737,3.31,1.52,,,,90.5,2050.0,6.2,717363,527054,661388,680911,668930,655316,642715,592885,686894,606132,54.27,,,,,,,,31,2,3,0,3,0,0,3,3,0,Infield shade,Standard,232.0,0.0,-0.042,,,1-0,0.36,15.120000000000001,Fastballs,Other
Sinker,2023-07-18,90.0,-2.56,5.01,"Schwarber, Kyle",656941,527054,,ball,,,,,13,"Kyle Schwarber grounds out, second baseman Brice Turang to first baseman Owen Miller.",R,L,R,PHI,MIL,B,,,0,0,2023,-1.14,0.17,-1.16,1.72,,,664761.0,2,4,Bot,,,,,661388,,,5.902529527679187,-130.98022427993033,-2.578537405708798,-14.416424394877474,26.501377618571038,-29.90301227345862,3.29,1.57,,,,90.0,2069.0,6.2,717363,527054,661388,680911,668930,655316,642715,592885,686894,606132,54.28,,,,,,,,31,1,3,0,3,0,0,3,3,0,Infield shade,Standard,230.0,0.0,0.025,,,0-0,2.04,13.68,Fastballs,Other
Four-Seam,2023-07-18,90.9,-2.62,5.04,"Schwarber, Kyle",656941,527054,field_out,hit_into_play,,,,,3,Kyle Schwarber flies out sharply to right fielder Raimel Tapia.,R,L,R,PHI,MIL,X,9.0,fly_ball,2,2,2023,-0.9,1.01,0.32,3.24,,,,0,3,Bot,183.72,72.78,,,661388,,,9.284061834454764,-132.2101860403651,-0.8127424329337789,-12.439020057696418,24.932525191500822,-20.300180088414805,3.16,1.53,343.0,101.2,44.0,91.3,2335.0,6.3,717363,527054,661388,680911,668930,655316,642715,592885,686894,606132,54.18,0.057,0.087,0.0,1.0,0.0,0.0,Under,19,5,2,0,2,0,0,2,2,0,Infield shade,Standard,241.0,-0.015,-0.214,,,2-2,12.120000000000001,10.8,Fastballs,Under
Cutter,2023-07-18,86.7,-2.64,5.08,"Schwarber, Kyle",656941,527054,,foul,,,,,1,Kyle Schwarber flies out sharply to right fielder Raimel Tapia.,R,L,R,PHI,MIL,S,,,2,1,2023,-0.24,0.91,-0.61,2.71,,,,0,3,Bot,,,,,661388,,,5.347692177374531,-126.25761412174325,-1.4308308592557424,-3.5349326318243217,22.43630269806968,-22.24209108492137,3.16,1.53,,,,87.3,2269.0,6.4,717363,527054,661388,680911,668930,655316,642715,592885,686894,606132,54.13,,,,,,,,19,4,2,0,2,0,0,2,2,0,Infield shade,Standard,221.0,0.0,-0.067,,,2-1,10.92,2.88,Fastballs,Other
Cutter,2023-07-18,87.3,-2.6,5.1,"Schwarber, Kyle",656941,527054,,foul,,,,,5,Kyle Schwarber flies out sharply to right fielder Raimel Tapia.,R,L,R,PHI,MIL,S,,,2,0,2023,-0.44,0.88,0.16,2.57,,,,0,3,Bot,,,,,661388,,,7.540719451980546,-127.03614254930592,-1.792992758917196,-6.213360611897035,24.15241003968246,-22.40892926901304,3.16,1.53,134.0,85.4,82.0,87.7,2188.0,6.4,717363,527054,661388,680911,668930,655316,642715,592885,686894,606132,54.14,,,,,,,,19,3,2,0,2,0,0,2,2,0,Infield shade,Standard,235.0,0.0,-0.058,,,2-0,10.56,5.28,Fastballs,Under
Changeup,2023-07-18,84.9,-2.73,5.0,"Schwarber, Kyle",656941,527054,,ball,,,,,13,Kyle Schwarber flies out sharply to right fielder Raimel Tapia.,R,L,R,PHI,MIL,B,,,1,0,2023,-1.49,0.3,-0.18,1.22,,,,0,3,Bot,,,,,661388,,,8.92040407350933,-123.27720615411243,-3.070579166513116,-16.927230429688414,24.47197498371109,-28.69724077265294,3.22,1.57,,,,84.7,1700.0,6.3,717363,527054,661388,680911,668930,655316,642715,592885,686894,606132,54.21,,,,,,,,19,2,2,0,2,0,0,2,2,0,Infield shade,Standard,240.0,0.0,0.064,,,1-0,3.5999999999999996,17.88,Offspeed balls,Other
Cutter,2023-07-18,86.5,-2.72,5.13,"Schwarber, Kyle",656941,527054,,ball,,,,,11,Kyle Schwarber flies out sharply to right fielder Raimel Tapia.,R,L,R,PHI,MIL,B,,,0,0,2023,-0.1,0.91,-2.34,3.02,,,,0,3,Bot,,,,,661388,,,1.1104458406234776,-126.14441465419084,-0.7490804552989395,-1.2368377939274005,23.782042127505207,-22.479147405891517,3.16,1.59,,,,86.9,2207.0,6.3,717363,527054,661388,680911,668930,655316,642715,592885,686894,606132,54.23,,,,,,,,19,1,2,0,2,0,0,2,2,0,Infield shade,Standard,219.0,0.0,0.036,,,0-0,10.92,1.2000000000000002,Fastballs,Other
Four-Seam,2023-07-18,98.2,-0.9,6.72,"Schwarber, Kyle",656941,656730,field_out,hit_into_play,,,,,4,Kyle Schwarber flies out to center fielder Joey Wiemer.,R,L,R,PHI,MIL,X,8.0,fly_ball,0,0,2023,-0.64,1.44,-0.78,2.6,,,669016.0,1,6,Bot,121.01,83.99,,,661388,,,1.837123366067215,-142.80861059153406,-9.044877407661046,-9.254514447509994,31.917922323080514,-10.639040922089729,3.16,1.53,287.0,79.5,35.0,98.8,2462.0,6.6,717363,656730,661388,680911,668930,655316,642715,592885,686894,606132,53.92,0.046,0.046,0.0,1.0,0.0,0.0,Under,49,1,4,2,4,2,2,4,4,2,Infield shade,Standard,209.0,-0.015,-0.303,,,0-0,17.28,7.68,Fastballs,Flare
Sinker,2023-07-18,95.3,-1.74,5.64,"Schwarber, Kyle",656941,650496,strikeout,called_strike,,,,,8,Kyle Schwarber called out on strikes.,R,L,R,PHI,MIL,S,2.0,,3,2,2023,-1.23,0.39,0.14,1.57,,,624641.0,2,8,Bot,,,,,661388,,,7.724816175687507,-138.50837809211723,-5.981052155047492,-17.546693180867052,28.95837254538319,-26.08704342515336,3.1,1.45,,,,95.9,2058.0,6.6,717363,650496,661388,680911,668930,655316,642715,592885,686894,606132,53.92,,0.0,0.0,1.0,0.0,0.0,,66,6,4,3,4,3,3,4,4,3,Infield shade,Standard,236.0,-0.014,-0.256,,,3-2,4.68,14.76,Fastballs,Other
Four-Seam,2023-07-18,95.8,-1.58,5.75,"Schwarber, Kyle",656941,650496,,ball,,,,,12,Kyle Schwarber called out on strikes.,R,L,R,PHI,MIL,B,,,2,2,2023,-0.94,1.06,0.98,4.07,,,624641.0,2,8,Bot,,,,,661388,,,8.896800087290275,-139.36558475894125,-1.2550568171397347,-14.230351086424784,29.68671116439252,-18.24891978830018,3.07,1.45,,,,96.3,2345.0,6.5,717363,650496,661388,680911,668930,655316,642715,592885,686894,606132,54.0,,,,,,,,66,5,4,3,4,3,3,4,4,3,Infield shade,Standard,233.0,0.0,0.055,,,2-2,12.72,11.28,Fastballs,Other
Slider,2023-07-18,84.8,-1.92,5.59,"Schwarber, Kyle",656941,650496,,swinging_strike,,,,,14,Kyle Schwarber called out on strikes.,R,L,R,PHI,MIL,S,,,2,1,2023,0.62,0.03,0.35,1.12,,,624641.0,2,8,Bot,,,,,661388,,,4.066290675699099,-123.53018172976005,-4.205536993737297,5.619312408382767,23.776656800412244,-31.23972232950703,3.16,1.53,,,,85.0,2572.0,6.3,717363,650496,661388,680911,668930,655316,642715,592885,686894,606132,54.23,,,,,,,,66,4,4,3,4,3,3,4,4,3,Infield shade,Standard,99.0,0.0,-0.053,,,2-1,0.36,-7.4399999999999995,Breaking balls,Other
Sinker,2023-07-18,95.4,-1.59,5.71,"Schwarber, Kyle",656941,650496,,ball,,,,,13,Kyle Schwarber called out on strikes.,R,L,R,PHI,MIL,B,,,1,1,2023,-1.35,0.23,-1.82,2.38,,,624641.0,2,8,Bot,,,,,661388,,,2.392234059287854,-138.98088317833057,-3.675992685480729,-18.03147202140955,28.82820527432138,-28.642587469079544,3.22,1.62,,,,95.6,2037.0,6.2,717363,650496,661388,680911,668930,655316,642715,592885,686894,606132,54.31,,,,,,,,66,3,4,3,4,3,3,4,4,3,Infield shade,Standard,237.0,0.0,0.031,,,1-1,2.7600000000000002,16.200000000000003,Fastballs,Other
Sinker,2023-07-18,95.1,-1.78,5.68,"Schwarber, Kyle",656941,650496,,called_strike,,,,,7,Kyle Schwarber called out on strikes.,R,L,R,PHI,MIL,S,,,1,0,2023,-1.37,0.22,-0.48,1.52,,,624641.0,2,8,Bot,,,,,661388,,,6.495836304461056,-138.33586374136138,-5.775540232294567,-19.01315076647268,29.501703926609387,-28.2509048520396,3.16,1.57,,,,95.5,2141.0,6.4,717363,650496,661388,680911,668930,655316,642715,592885,686894,606132,54.08,,,,,,,,66,2,4,3,4,3,3,4,4,3,Infield shade,Standard,238.0,0.0,-0.042,,,1-0,2.64,16.44,Fastballs,Other
Sinker,2023-07-18,95.3,-1.82,5.71,"Schwarber, Kyle",656941,650496,,ball,,,,,13,Kyle Schwarber called out on strikes.,R,L,R,PHI,MIL,B,,,0,0,2023,-1.3,0.13,-1.13,1.62,,,624641.0,2,8,Bot,,,,,661388,,,4.7224130398494575,-138.7969782196224,-5.473061501328473,-17.86992821459039,28.07935023454035,-29.560603811935596,3.24,1.54,,,,95.9,1921.0,6.4,717363,650496,661388,680911,668930,655316,642715,592885,686894,606132,54.13,,,,,,,,66,1,4,3,4,3,3,4,4,3,Infield shade,Standard,241.0,0.0,0.025,,,0-0,1.56,15.600000000000001,Fastballs,Other
Sinker,2023-07-18,90.6,-2.64,5.07,"Schwarber, Kyle",656941,527054,home_run,hit_into_play,,,,,4,Kyle Schwarber homers (26) on a fly ball to left center field.,R,L,R,PHI,MIL,X,,fly_ball,0,0,2023,-1.14,0.1,-0.32,2.24,,,,0,1,Bot,55.88,59.48,,,661388,,,8.230890674743367,-131.87348149976657,-1.430513215948246,-14.948100872854818,24.83022459723167,-30.88186430399421,3.16,1.53,386.0,105.5,26.0,91.0,2161.0,6.3,717363,527054,661388,680911,668930,655316,642715,592885,686894,606132,54.24,0.943,1.848,2.0,1.0,0.0,3.0,Barrel,4,1,0,0,0,0,0,1,1,0,Infield shade,Standard,232.0,0.102,1.0,,,0-0,1.2000000000000002,13.68,Fastballs,Sweet Spot
Four-Seam,2023-07-16,95.8,-0.95,5.66,"Schwarber, Kyle",656941,607625,home_run,hit_into_play,,,,,9,Kyle Schwarber homers (25) on a fly ball to right field.,R,L,R,PHI,SD,X,,fly_ball,2,2,2023,-0.42,1.2,0.33,2.05,,,,1,6,Bot,220.96,66.9,,,596142,,,4.3398443164088985,-139.37511959831417,-6.677432869944471,-6.429492178190013,29.17594467895924,-15.245624217566972,3.19,1.54,400.0,109.7,23.0,96.0,2134.0,6.3,717387,607625,596142,630105,673490,592518,593428,665742,663757,641525,54.21,0.98,1.886,2.0,1.0,0.0,3.0,Barrel,42,5,1,3,1,3,3,2,2,3,Infield shade,Standard,213.0,0.134,1.021,,,2-2,14.399999999999999,5.04,Fastballs,Sweet Spot
Curveball,2023-07-16,81.8,-1.11,5.73,"Schwarber, Kyle",656941,607625,,swinging_strike,,,,,14,Kyle Schwarber homers (25) on a fly ball to right field.,R,L,R,PHI,SD,S,,,2,1,2023,1.19,-1.21,0.49,1.3,,,,1,6,Bot,,,,,596142,,,1.3051834437856504,-119.07046906997154,-0.9959609241111168,10.921109166281958,26.133876797467128,-43.61928880843216,3.19,1.54,,,,80.7,3420.0,5.9,717387,607625,596142,630105,673490,592518,593428,665742,663757,641525,54.63,,,,,,,,42,4,1,3,1,3,3,1,1,3,Infield shade,Standard,38.0,0.0,-0.048,,,2-1,-14.52,-14.28,Breaking balls,Other
Four-Seam,2023-07-16,95.5,-1.05,5.68,"Schwarber, Kyle",656941,607625,,ball,,,,,8,Kyle Schwarber homers (25) on a fly ball to right field.,R,L,R,PHI,SD,B,,,1,1,2023,-0.4,1.16,0.2,1.47,,,,1,6,Bot,,,,,596142,,,4.188158684342652,-138.88721258343162,-8.100705682731519,-6.129960010572089,28.62069021276906,-15.52197262889484,3.17,1.57,,,,95.7,2194.0,6.2,717387,607625,596142,630105,673490,592518,593428,665742,663757,641525,54.26,,,,,,,,42,3,1,3,1,3,3,1,1,3,Infield shade,Standard,217.0,0.0,0.034,,,1-1,13.919999999999998,4.800000000000001,Fastballs,Other
Four-Seam,2023-07-16,94.4,-0.95,5.63,"Schwarber, Kyle",656941,607625,,called_strike,,,,,8,Kyle Schwarber homers (25) on a fly ball to right field.,R,L,R,PHI,SD,S,,,1,0,2023,-0.51,1.25,-0.19,2.05,,,,1,6,Bot,,,,,596142,,,3.0962408097071346,-137.4714446308716,-6.4516588891630295,-7.083885820086982,28.53874505557841,-15.091889636945972,3.26,1.59,,,,94.6,2214.0,6.2,717387,607625,596142,630105,673490,592518,593428,665742,663757,641525,54.27,,,,,,,,42,2,1,3,1,3,3,1,1,3,Infield shade,Standard,216.0,0.0,-0.031,,,1-0,15.0,6.12,Fastballs,Other
Curveball,2023-07-16,75.7,-1.15,5.85,"Schwarber, Kyle",656941,607625,,ball,,,,,11,Kyle Schwarber homers (25) on a fly ball to right field.,R,L,R,PHI,SD,B,,,0,0,2023,1.16,-1.32,-1.45,3.15,,,,1,6,Bot,,,,,596142,,,-2.659180247683323,-110.07389511304292,3.839144853935497,9.84007565949717,21.7014395746516,-43.822442594927296,3.19,1.52,,,,74.5,3065.0,5.7,717387,607625,596142,630105,673490,592518,593428,665742,663757,641525,54.79,,,,,,,,42,1,1,3,1,3,3,1,1,3,Infield shade,Standard,43.0,0.0,0.025,,,0-0,-15.84,-13.919999999999998,Breaking balls,Other
Changeup,2023-07-16,87.1,-1.0,5.73,"Schwarber, Kyle",656941,607625,field_out,hit_into_play,,,,,1,Kyle Schwarber grounds out to first baseman Jake Cronenworth.,R,L,R,PHI,SD,X,3.0,ground_ball,1,1,2023,-0.71,0.38,-0.32,2.9,,,,2,3,Bot,162.06,166.18,,,596142,,,3.0825091426742675,-126.93115463230431,-1.486001691063246,-8.29694344858856,23.778970539073505,-27.96147744151905,3.19,1.54,82.0,98.8,3.0,87.4,1333.0,6.2,717387,607625,596142,630105,673490,592518,593428,665742,663757,641525,54.28,0.457,0.411,0.0,1.0,0.0,0.0,Flare/Burner,21,3,0,1,0,1,1,0,0,1,Infield shade,Standard,217.0,-0.013,-0.1,,,1-1,4.5600000000000005,8.52,Offspeed balls,Burner
Slider,2023-07-16,89.0,-1.08,5.58,"Schwarber, Kyle",656941,607625,,ball,,,,,14,Kyle Schwarber grounds out to first baseman Jake Cronenworth.,R,L,R,PHI,SD,B,,,0,1,2023,0.44,0.3,1.59,0.57,,,,2,3,Bot,,,,,596142,,,5.632298778642227,-129.39800427564543,-6.900886044147461,3.810159808122346,25.85393760498019,-27.586668421864704,3.19,1.5,,,,89.1,2530.0,6.3,717387,607625,596142,630105,673490,592518,593428,665742,663757,641525,54.2,,,,,,,,21,2,0,1,0,1,1,0,0,1,Infield shade,Standard,165.0,0.0,0.012,,,0-1,3.5999999999999996,-5.28,Breaking balls,Other
Curveball,2023-07-16,80.3,-1.14,5.85,"Schwarber, Kyle",656941,607625,,called_strike,,,,,4,Kyle Schwarber grounds out to first baseman Jake Cronenworth.,R,L,R,PHI,SD,S,,,0,0,2023,1.1,-1.37,-0.59,2.12,,,,2,3,Bot,,,,,596142,,,-0.8627638661753247,-116.81427997591184,1.1393045715332222,10.173619335051097,25.69225083885656,-45.09974521948636,3.14,1.5,,,,79.0,3187.0,5.7,717387,607625,596142,630105,673490,592518,593428,665742,663757,641525,54.76,,,,,,,,21,1,0,1,0,1,1,0,0,1,Infield shade,Standard,39.0,0.0,-0.017,,,0-0,-16.44,-13.200000000000001,Breaking balls,Other
Sweeper,2023-07-16,75.6,2.74,4.89,"Schwarber, Kyle",656941,676680,strikeout,called_strike,,,,,6,Kyle Schwarber called out on strikes.,R,L,L,PHI,SD,S,2.0,,0,2,2023,-1.73,0.23,0.54,2.51,,,,0,7,Bot,,,,,596142,,,-1.4694238035813103,-109.9489722179288,1.8027019769865735,-13.598530841892943,22.482033653820512,-30.982907780147595,3.19,1.52,,,,74.0,2742.0,5.5,717387,676680,596142,630105,673490,592518,593428,665742,663757,641525,55.04,,0.0,0.0,1.0,0.0,0.0,,54,3,5,3,5,3,3,5,5,3,Infield shade,Standard,286.0,-0.01,-0.152,,,0-2,2.7600000000000002,20.759999999999998,Breaking balls,Other
Four-Seam,2023-07-16,92.5,2.33,5.38,"Schwarber, Kyle",656941,676680,,swinging_strike,,,,,11,Kyle Schwarber called out on strikes.,R,L,L,PHI,SD,S,,,0,1,2023,1.01,1.17,-0.12,3.32,,,,0,7,Bot,,,,,596142,,,-8.374784118034892,-134.51672799255314,-1.9987274134872617,14.05929389050838,28.1231241012416,-17.690773404149077,3.19,1.54,,,,91.8,2320.0,5.8,717387,676680,596142,630105,673490,592518,593428,665742,663757,641525,54.68,,,,,,,,54,2,5,3,5,3,3,5,5,3,Infield shade,Standard,124.0,0.0,-0.049,,,0-1,14.04,-12.120000000000001,Fastballs,Other
Four-Seam,2023-07-16,91.0,2.67,5.05,"Schwarber, Kyle",656941,676680,,foul,,,,,6,Kyle Schwarber called out on strikes.,R,L,L,PHI,SD,S,,,0,0,2023,1.06,0.95,0.67,2.56,,,,0,7,Bot,,,,,596142,,,-7.189986808215264,-132.3081403198533,-2.360118472801897,13.929709194802369,28.19759162427631,-20.668657281839756,3.19,1.54,393.0,110.5,45.0,90.1,2368.0,5.8,717387,676680,596142,630105,673490,592518,593428,665742,663757,641525,54.7,,,,,,,,54,1,5,3,5,3,3,5,5,3,Infield shade,Standard,117.0,0.0,-0.038,,,0-0,11.399999999999999,-12.72,Fastballs,Under
Slider,2023-07-16,82.4,3.95,3.29,"Schwarber, Kyle",656941,657612,sac_fly,hit_into_play,,,,,5,Kyle Schwarber out on a sacrifice fly to left fielder Juan Soto.   Edmundo Sosa scores.,R,L,L,PHI,SD,X,7.0,line_drive,1,2,2023,0.01,0.31,-0.06,2.44,624641.0,,,1,12,Bot,70.28,90.41,,,596142,,,-9.24481732133045,-119.53913115762114,4.10736171809492,1.822175693132554,22.635748034039448,-30.24076618233497,3.19,1.54,303.0,90.2,21.0,83.4,2032.0,7.1,717387,657612,596142,596059,673490,592518,593428,665742,663757,665487,53.4,0.237,0.225,0.0,1.0,0.0,0.0,Under,92,4,6,6,6,6,6,7,7,6,Strategic,Strategic,122.0,0.17,0.001,,,1-2,3.7199999999999998,-0.12,Breaking balls,Sweet Spot
Four-Seam,2023-07-16,88.7,3.92,3.27,"Schwarber, Kyle",656941,657612,,foul,,,,,2,Kyle Schwarber out on a sacrifice fly to left fielder Juan Soto.   Edmundo Sosa scores.,R,L,L,PHI,SD,S,,,1,1,2023,1.42,0.32,0.0,2.72,624641.0,,,1,12,Bot,,,,,596142,,,-12.678685423819497,-128.45607616166956,4.170930366957577,18.383842399591785,26.36488264206241,-29.86165910744978,3.19,1.54,133.0,73.8,27.0,89.4,2088.0,6.9,717387,657612,596142,596059,673490,592518,593428,665742,663757,665487,53.56,,,,,,,,92,3,6,6,6,6,6,6,6,6,Strategic,Standard,87.0,0.0,-0.137,,,1-1,3.84,-17.04,Fastballs,Sweet Spot
Slider,2023-07-16,80.7,3.92,3.25,"Schwarber, Kyle",656941,657612,,swinging_strike,,,,,14,Kyle Schwarber out on a sacrifice fly to left fielder Juan Soto.   Edmundo Sosa scores.,R,L,L,PHI,SD,S,,,1,0,2023,0.11,0.29,0.18,1.41,624641.0,,,1,12,Bot,,,,,596142,,,-8.639302283626607,-117.24170046318886,2.0935808913040166,2.640359500114742,22.320389149249024,-30.185066258959267,3.19,1.54,,,,81.8,2041.0,7.1,717387,657612,596142,596059,673490,592518,593428,665742,663757,665487,53.36,,,,,,,,92,2,6,6,6,6,6,6,6,6,Strategic,Standard,127.0,0.0,-0.089,,,1-0,3.4799999999999995,-1.32,Breaking balls,Other
