pitch_name,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,count,pfx_z_inches,pfx_x_inches
4-Seam Fastball,2023-04-04,91.0,-2.31,5.66,"Arraez, Luis",650333,628317,,called_strike,,,,,7,Luis Arraez strikes out swinging.,R,L,R,MIA,MIN,S,,,3,1,2023,-0.84,1.34,-0.39,1.98,,,,1,3,Bot,,,,,543877,,,6.586083918565259,-132.24006649476595,-6.165793820847225,-11.311346703760004,27.78472560104436,-15.329253689187077,3.11,1.61,,,,90.5,2293.0,6.0,718714,628317,543877,608336,624503,669304,621043,650489,572191,663616,54.46,,,,,,,,19,5,1,0,1,0,0,1,1,0,Infield shade,Standard,222.0,0.0,-0.066,3-1,16.080000000000002,10.08
Split-Finger,2023-04-04,84.4,-2.33,5.68,"Arraez, Luis",650333,628317,,ball,,,,,13,Luis Arraez strikes out swinging.,R,L,R,MIA,MIN,B,,,2,1,2023,-1.24,0.11,-1.93,1.62,,,,1,3,Bot,,,,,543877,,,3.376112712766434,-122.86399945293525,-3.2785676411914406,-13.195523418453046,24.36397563483452,-30.642449918844644,3.02,1.53,,,,84.1,1477.0,6.1,718714,628317,543877,608336,624503,669304,621043,650489,572191,663616,54.41,,,,,,,,19,4,1,0,1,0,0,1,1,0,Infield shade,Standard,244.0,0.0,0.077,2-1,1.32,14.879999999999999
Split-Finger,2023-04-04,85.0,-2.47,5.69,"Arraez, Luis",650333,628317,,ball,,,,,11,Luis Arraez strikes out swinging.,R,L,R,MIA,MIN,B,,,1,1,2023,-1.16,0.91,-1.76,2.54,,,,1,3,Bot,,,,,543877,,,3.9795824431748086,-123.73025595728942,-2.868280318093165,-12.736423090928104,25.30082481371192,-22.450899957029947,3.14,1.63,,,,84.7,1567.0,6.1,718714,628317,543877,608336,624503,669304,621043,650489,572191,663616,54.36,,,,,,,,19,3,1,0,1,0,0,1,1,0,Infield shade,Standard,240.0,0.0,0.034,1-1,10.92,13.919999999999998
4-Seam Fastball,2023-04-04,90.2,-2.4,5.6,"Arraez, Luis",650333,628317,,called_strike,,,,,8,Luis Arraez strikes out swinging.,R,L,R,MIA,MIN,S,,,1,0,2023,-0.94,1.44,-0.27,1.77,,,,1,3,Bot,,,,,543877,,,7.25414912858593,-131.07723323397772,-6.6164980560113325,-12.411612148540788,27.02395325338357,-14.339180578301566,3.14,1.59,,,,89.8,2376.0,6.1,718714,628317,543877,608336,624503,669304,621043,650489,572191,663616,54.41,,,,,,,,19,2,1,0,1,0,0,1,1,0,Infield shade,Standard,224.0,0.0,-0.031,1-0,17.28,11.28
Curveball,2023-04-04,76.6,-2.24,5.93,"Arraez, Luis",650333,628317,,ball,,,,,14,Luis Arraez strikes out swinging.,R,L,R,MIA,MIN,B,,,0,0,2023,1.14,-1.06,0.07,1.29,,,,1,3,Bot,,,,,543877,,,2.800968482555687,-111.48459947715904,-0.7597264800223864,8.81711176470485,23.37059487491756,-41.03524747798912,3.36,1.64,,,,75.6,2767.0,6.0,718714,628317,543877,608336,624503,669304,621043,650489,572191,663616,54.54,,,,,,,,19,1,1,0,1,0,0,1,1,0,Infield shade,Standard,39.0,0.0,0.025,0-0,-12.72,-13.68
4-Seam Fastball,2023-04-04,91.4,-2.4,5.69,"Arraez, Luis",650333,628317,field_out,hit_into_play,,,,,11,Luis Arraez flies out to center fielder Michael A.   Taylor.,R,L,R,MIA,MIN,X,8.0,fly_ball,3,2,2023,-0.81,1.3,-0.14,3.37,,,,0,1,Bot,109.17,60.35,,,543877,,,7.419633223644712,-132.9899884516784,-2.7693219631083847,-11.215884500130208,28.349234773765485,-16.382938427098168,3.11,1.45,346.0,93.1,35.0,91.2,2322.0,6.1,718714,628317,543877,608336,624503,669304,621043,650489,572191,663616,54.35,0.057,0.101,0.0,1.0,0.0,0.0,3.0,4,6,0,0,0,0,0,0,0,0,Infield shade,Standard,223.0,-0.021,-0.317,3-2,15.600000000000001,9.72
4-Seam Fastball,2023-04-04,94.0,-2.01,5.47,"Arraez, Luis",650333,641941,walk,ball,,,,,12,Luis Arraez walks.   Jon Berti to 2nd.,R,L,R,MIA,MIN,B,,,3,2,2023,-0.46,1.72,0.26,4.24,,,542932.0,0,6,Bot,,,,,543877,,,6.969929679239768,-136.71574054845723,-1.2456538130529442,-7.403353863304487,31.216707935276265,-10.604382767588612,2.99,1.48,,,,94.6,2528.0,6.7,718714,641941,543877,608336,624503,669304,621043,650489,572191,663616,53.77,,,0.7,1.0,0.0,0.0,,39,6,1,0,1,0,0,1,1,0,Standard,Standard,208.0,0.043,0.466,3-2,20.64,5.5200000000000005
Split-Finger,2023-04-04,84.4,-2.52,5.73,"Arraez, Luis",650333,628317,,ball,,,,,13,Luis Arraez flies out to center fielder Michael A.   Taylor.,R,L,R,MIA,MIN,B,,,2,2,2023,-0.98,0.0,-2.2,2.16,,,,0,1,Bot,,,,,543877,,,2.7100313622131385,-122.9222242170828,-1.950730404177947,-10.505224999185804,24.296891839726428,-31.966702287897384,3.09,1.58,,,,84.4,1385.0,6.2,718714,628317,543877,608336,624503,669304,621043,650489,572191,663616,54.27,,,,,,,,4,5,0,0,0,0,0,0,0,0,Infield shade,Standard,244.0,0.0,0.103,2-2,0.0,11.76
4-Seam Fastball,2023-04-04,94.5,-1.87,5.44,"Arraez, Luis",650333,641941,,foul,,,,,3,Luis Arraez walks.   Jon Berti to 2nd.,R,L,R,MIA,MIN,S,,,3,1,2023,-0.47,1.56,0.45,2.68,,,542932.0,0,6,Bot,,,,,543877,,,7.161745598376687,-137.44625291731336,-5.042667074686149,-7.568055650272962,30.272770404551,-11.43333579079763,3.11,1.45,4.0,75.8,-37.0,95.4,2551.0,6.8,718714,641941,543877,608336,624503,669304,621043,650489,572191,663616,53.67,,,,,,,,39,5,1,0,1,0,0,1,1,0,Infield shade,Standard,207.0,0.0,-0.103,3-1,18.72,5.64
Split-Finger,2023-04-04,85.2,-2.42,5.66,"Arraez, Luis",650333,628317,,ball,,,,,11,Luis Arraez flies out to center fielder Michael A.   Taylor.,R,L,R,MIA,MIN,B,,,1,2,2023,-1.2,0.3,-2.35,3.02,,,,0,1,Bot,,,,,543877,,,2.5368622447287925,-124.04283850198458,-0.4672215563641738,-12.838627747390465,26.091240641520965,-29.217711006723786,3.13,1.55,,,,84.6,1500.0,6.0,718714,628317,543877,608336,624503,669304,621043,650489,572191,663616,54.49,,,,,,,,4,4,0,0,0,0,0,0,0,0,Strategic,Standard,244.0,0.0,0.041,1-2,3.5999999999999996,14.399999999999999
4-Seam Fastball,2023-04-04,94.4,-1.96,5.51,"Arraez, Luis",650333,641941,,called_strike,,,,,6,Luis Arraez walks.   Jon Berti to 2nd.,R,L,R,MIA,MIN,S,,,3,0,2023,-0.54,1.48,0.78,2.38,,,542932.0,0,6,Bot,,,,,543877,,,8.419247781324971,-137.1607731597141,-5.801263233541399,-8.606396063911848,29.67711165587164,-12.421407079522917,3.37,1.67,,,,95.4,2508.0,6.9,718714,641941,543877,608336,624503,669304,621043,650489,572191,663616,53.61,,,,,,,,39,4,1,0,1,0,0,1,1,0,Infield shade,Standard,208.0,0.0,-0.105,3-0,17.759999999999998,6.48
Split-Finger,2023-04-04,85.5,-2.45,5.71,"Arraez, Luis",650333,628317,,foul,,,,,4,Luis Arraez flies out to center fielder Michael A.   Taylor.,R,L,R,MIA,MIN,S,,,1,1,2023,-0.99,-0.15,-0.57,2.05,,,,0,1,Bot,,,,,543877,,,6.43087492567433,-124.39150370735707,-2.0238142961944057,-11.568035234453506,25.327398847493825,-33.52908036195132,3.11,1.45,259.0,86.0,24.0,85.3,1583.0,6.2,718714,628317,543877,608336,624503,669304,621043,650489,572191,663616,54.29,,,,,,,,4,3,0,0,0,0,0,0,0,0,Infield shade,Standard,251.0,0.0,-0.055,1-1,-1.7999999999999998,11.879999999999999
4-Seam Fastball,2023-04-04,94.1,-2.12,5.43,"Arraez, Luis",650333,641941,,ball,,,,,14,Luis Arraez walks.   Jon Berti to 2nd.,R,L,R,MIA,MIN,B,,,2,0,2023,-0.52,1.52,0.15,1.0,,,542932.0,0,6,Bot,,,,,543877,,,7.091752980257335,-136.72032569417016,-9.252342800288226,-8.024590695295615,27.53099787137665,-11.311279311108372,3.04,1.57,,,,95.1,2559.0,6.8,718714,641941,543877,608336,624503,669304,621043,650489,572191,663616,53.74,,,,,,,,39,3,1,0,1,0,0,1,1,0,Infield shade,Standard,210.0,0.0,0.174,2-0,18.240000000000002,6.24
4-Seam Fastball,2023-04-04,93.7,-2.14,5.4,"Arraez, Luis",650333,641941,,ball,,,,,13,Luis Arraez walks.   Jon Berti to 2nd.,R,L,R,MIA,MIN,B,,,1,0,2023,-0.75,1.39,-0.59,1.11,,,542932.0,0,6,Bot,,,,,543877,,,5.687217262643842,-136.2586271133465,-8.464176387723148,-10.556816619265003,28.502188178035784,-13.218273985598474,3.11,1.61,,,,94.3,2494.0,6.6,718714,641941,543877,608336,624503,669304,621043,650489,572191,663616,53.92,,,,,,,,39,2,1,0,1,0,0,1,1,0,Infield shade,Standard,216.0,0.0,0.082,1-0,16.68,9.0
Split-Finger,2023-04-04,85.6,-2.45,5.7,"Arraez, Luis",650333,628317,,ball,,,,,13,Luis Arraez flies out to center fielder Michael A.   Taylor.,R,L,R,MIA,MIN,B,,,0,1,2023,-1.35,0.12,-1.02,1.73,,,,0,1,Bot,,,,,543877,,,6.099016026600724,-124.56272364601756,-3.3306307355277536,-15.262318316867256,25.896019392337795,-30.410278894301825,3.02,1.36,,,,85.4,1597.0,6.2,718714,628317,543877,608336,624503,669304,621043,650489,572191,663616,54.27,,,,,,,,4,2,0,0,0,0,0,0,0,0,Infield shade,Standard,242.0,0.0,0.028,0-1,1.44,16.200000000000003
4-Seam Fastball,2023-04-04,94.3,-2.1,5.56,"Arraez, Luis",650333,641941,,ball,,,,,13,Luis Arraez walks.   Jon Berti to 2nd.,R,L,R,MIA,MIN,B,,,0,0,2023,-0.6,1.47,-1.68,1.87,,,542932.0,0,6,Bot,,,,,543877,,,2.442510271046697,-137.24502674077982,-7.210664358675015,-8.092714125243983,29.682161195358148,-12.25819607896285,3.35,1.55,,,,94.9,2551.0,6.6,718714,641941,543877,608336,624503,669304,621043,650489,572191,663616,53.9,,,,,,,,39,1,1,0,1,0,0,1,1,0,Infield shade,Standard,210.0,0.0,0.045,0-0,17.64,7.199999999999999
4-Seam Fastball,2023-04-04,90.2,-2.54,5.7,"Arraez, Luis",650333,628317,,called_strike,,,,,5,Luis Arraez flies out to center fielder Michael A.   Taylor.,R,L,R,MIA,MIN,S,,,0,0,2023,-0.86,1.3,-0.21,2.43,,,,0,1,Bot,,,,,543877,,,7.582427786929329,-131.0983713960092,-4.884086181952182,-11.501066451029018,28.25051596574771,-16.34544006219441,2.96,1.38,,,,89.6,2458.0,6.0,718714,628317,543877,608336,624503,669304,621043,650489,572191,663616,54.47,,,,,,,,4,1,0,0,0,0,0,0,0,0,Infield shade,Standard,219.0,0.0,-0.038,0-0,15.600000000000001,10.32
4-Seam Fastball,2023-04-03,94.3,-1.85,5.39,"Arraez, Luis",650333,641816,single,hit_into_play,,,,,3,Luis Arraez singles on a line drive to right fielder Trevor Larnach.   Bryan De La Cruz scores.    Jacob Stallings to 2nd.,R,L,R,MIA,MIN,X,9.0,line_drive,0,1,2023,-0.95,1.41,0.41,2.65,,650559.0,607732.0,2,5,Bot,158.68,86.47,,,543877,,,8.095225852349127,-137.01968727945174,-4.541463893269832,-13.870003105147765,33.99487556046224,-13.607069436343616,3.13,1.45,250.0,94.7,16.0,94.8,2416.0,6.9,718729,641816,543877,608336,571657,669304,621043,624503,572191,663616,53.58,0.729,0.726,0.9,1.0,1.0,0.0,4.0,44,2,0,8,0,8,8,1,1,8,Standard,Standard,219.0,0.01,0.938,0-1,16.919999999999998,11.399999999999999
Split-Finger,2023-04-03,86.9,-1.93,5.4,"Arraez, Luis",650333,641816,,called_strike,,,,,4,Luis Arraez singles on a line drive to right fielder Trevor Larnach.   Bryan De La Cruz scores.    Jacob Stallings to 2nd.,R,L,R,MIA,MIN,S,,,0,0,2023,-1.54,0.52,-0.59,1.84,,650559.0,607732.0,2,5,Bot,,,,,543877,,,6.441923111162295,-126.2690649254414,-3.357340849277561,-17.78037117999549,28.44849609808045,-26.1500949934579,2.76,1.41,,,,87.5,1940.0,7.0,718729,641816,543877,608336,571657,669304,621043,624503,572191,663616,53.51,,,,,,,,44,1,0,8,0,8,8,0,0,8,Standard,Standard,226.0,0.0,-0.063,0-0,6.24,18.48
4-Seam Fastball,2023-04-03,94.0,-1.9,5.3,"Arraez, Luis",650333,641816,field_out,hit_into_play,,,,,5,Luis Arraez lines out to right fielder Max Kepler.,R,L,R,MIA,MIN,X,9.0,line_drive,1,0,2023,-1.13,1.7,0.11,2.15,,,,2,3,Bot,182.43,102.54,,,543877,,,7.815575882180909,-136.63913616216763,-6.266651215072086,-15.935122408148615,30.20772321640317,-9.697412299666189,3.13,1.45,278.0,95.9,19.0,95.1,2438.0,7.0,718729,641816,543877,608336,624503,669304,621043,663616,572191,596146,53.51,0.383,0.451,0.0,1.0,0.0,0.0,4.0,26,2,0,6,0,6,6,0,0,6,Infield shade,Standard,211.0,-0.004,-0.122,1-0,20.4,13.559999999999999
Cutter,2023-04-03,87.7,-3.14,5.16,"Arraez, Luis",650333,641816,,ball,,,,,14,Luis Arraez lines out to right fielder Max Kepler.,R,L,R,MIA,MIN,B,,,0,0,2023,-0.09,0.83,0.64,1.06,,,,2,3,Bot,,,,,543877,,,9.394890002153891,-127.38646450507314,-5.5210796020906905,-2.918115857018772,25.60143848752624,-22.215975918997444,3.04,1.44,,,,88.4,2487.0,6.8,718729,641816,543877,608336,624503,669304,621043,663616,572191,596146,53.74,,,,,,,,26,1,0,6,0,6,6,0,0,6,Infield shade,Standard,200.0,0.0,0.016,0-0,9.959999999999999,1.08
4-Seam Fastball,2023-04-03,93.3,-2.79,5.37,"Arraez, Luis",650333,663485,field_out,hit_into_play,,,,,6,Luis Arraez flies out to center fielder Michael A.   Taylor.,R,L,R,MIA,MIN,X,8.0,fly_ball,1,0,2023,-0.93,1.21,0.41,2.16,,,542932.0,2,9,Bot,109.46,82.36,,,543877,,,10.164297203462516,-135.43886173240435,-5.027269700690968,-13.762531065333157,32.4936584851954,-16.359010315336196,3.13,1.45,294.0,89.0,40.0,92.0,2291.0,5.9,718729,663485,543877,456781,624503,669304,571657,650489,572191,663616,54.62,0.006,0.005,0.0,1.0,0.0,0.0,3.0,77,2,1,11,1,11,11,1,1,11,Strategic,Standard,231.0,0.0,-0.266,1-0,14.52,11.16
4-Seam Fastball,2023-04-03,92.9,-2.73,5.53,"Arraez, Luis",650333,663485,,ball,,,,,11,Luis Arraez flies out to center fielder Michael A.   Taylor.,R,L,R,MIA,MIN,B,,,0,0,2023,-0.87,1.24,-1.03,3.92,,,542932.0,2,9,Bot,,,,,543877,,,6.220588174799111,-135.17087688150494,-0.991278385999391,-12.026673138975358,32.48316125982448,-17.091807818278525,3.02,1.46,,,,91.9,2218.0,5.9,718729,663485,543877,456781,624503,669304,571657,650489,572191,663616,54.56,,,,,,,,77,1,1,11,1,11,11,1,1,11,Infield shade,Standard,233.0,0.0,0.025,0-0,14.879999999999999,10.44
4-Seam Fastball,2023-04-03,93.6,-1.88,5.38,"Arraez, Luis",650333,641816,field_out,hit_into_play,,,,,12,Luis Arraez flies out to left fielder Trevor Larnach in foul territory.,R,L,R,MIA,MIN,X,7.0,fly_ball,2,2,2023,-0.92,1.25,0.03,3.34,,,,0,1,Bot,57.79,140.06,,,543877,,,7.009554165037553,-136.17375284280052,-2.251634771847144,-13.069417555723076,31.582517722669525,-16.395099123349816,3.13,1.45,224.0,78.8,53.0,94.0,2229.0,6.7,718729,641816,543877,608336,624503,669304,621043,663616,572191,596146,53.85,0.046,0.043,0.0,1.0,0.0,0.0,3.0,5,6,0,1,0,1,1,0,0,1,Strategic,Standard,213.0,-0.023,-0.214,2-2,15.0,11.040000000000001
Curveball,2023-04-03,80.9,-2.86,5.38,"Arraez, Luis",650333,663485,single,hit_into_play,,,,,5,Luis Arraez singles on a ground ball to right fielder Trevor Larnach.,R,L,R,MIA,MIN,X,9.0,ground_ball,2,2,2023,1.23,-0.68,-0.13,2.14,,,,0,8,Bot,154.21,85.22,,,543877,,,3.7002193413436624,-117.73858319015882,0.7355656990446173,10.693086745503429,23.605603214534742,-38.881514670266576,3.13,1.45,136.0,98.0,9.0,79.9,2888.0,5.7,718729,663485,543877,456781,624503,669304,571657,650489,572191,663616,54.8,0.691,0.645,0.9,1.0,1.0,0.0,4.0,64,5,1,10,1,10,10,1,1,10,Strategic,Standard,52.0,0.001,0.412,2-2,-8.16,-14.76
4-Seam Fastball,2023-04-03,93.9,-2.93,5.47,"Arraez, Luis",650333,663485,,foul,,,,,4,Luis Arraez singles on a ground ball to right fielder Trevor Larnach.,R,L,R,MIA,MIN,S,,,2,1,2023,-1.28,0.98,-0.64,2.27,,,,0,8,Bot,,,,,543877,,,8.673001767570975,-136.48304940124825,-4.666550615017659,-17.9631780445281,31.094997935908893,-19.04614817059072,3.13,1.45,246.0,82.1,43.0,92.7,2372.0,5.7,718729,663485,543877,456781,624503,669304,571657,650489,572191,663616,54.79,,,,,,,,64,4,1,10,1,10,10,1,1,10,Strategic,Standard,233.0,0.0,-0.067,2-1,11.76,15.36
Split-Finger,2023-04-03,85.1,-1.98,5.4,"Arraez, Luis",650333,641816,,ball,,,,,11,Luis Arraez flies out to left fielder Trevor Larnach in foul territory.,R,L,R,MIA,MIN,B,,,1,2,2023,-1.28,0.42,-1.39,2.79,,,,0,1,Bot,,,,,543877,,,3.956686900931752,-123.87877200721432,-0.6569231838737979,-13.932650647669137,24.64353636773602,-27.960394462857685,2.98,1.42,,,,85.5,1796.0,6.5,718729,641816,543877,608336,624503,669304,621043,663616,572191,596146,53.96,,,,,,,,5,5,0,1,0,1,1,0,0,1,Strategic,Standard,219.0,0.0,0.041,1-2,5.04,15.36
Curveball,2023-04-03,80.1,-2.95,5.34,"Arraez, Luis",650333,663485,,ball,,,,,11,Luis Arraez singles on a ground ball to right fielder Trevor Larnach.,R,L,R,MIA,MIN,B,,,1,1,2023,1.16,-0.41,-1.49,2.57,,,,0,8,Bot,,,,,543877,,,1.0362294691598897,-116.68234796231748,1.323689502845691,10.350201671799674,22.516342141016665,-36.42276359840632,2.96,1.42,,,,78.7,2707.0,5.3,718729,663485,543877,456781,624503,669304,571657,650489,572191,663616,55.21,,,,,,,,64,3,1,10,1,10,10,1,1,10,Strategic,Standard,60.0,0.0,0.053,1-1,-4.92,-13.919999999999998
4-Seam Fastball,2023-04-03,93.2,-1.84,5.37,"Arraez, Luis",650333,641816,,foul,,,,,11,Luis Arraez flies out to left fielder Trevor Larnach in foul territory.,R,L,R,MIA,MIN,S,,,1,2,2023,-0.95,1.44,-0.46,3.72,,,,0,1,Bot,,,,,543877,,,5.6986474235620905,-135.62021608550955,-1.5958039560466049,-13.041148312389693,31.929085685104035,-14.40660857665292,3.13,1.45,282.0,82.9,49.0,93.5,2135.0,6.7,718729,641816,543877,608336,624503,669304,621043,663616,572191,596146,53.85,,,,,,,,5,4,0,1,0,1,1,0,0,1,Strategic,Standard,220.0,0.0,0.0,1-2,17.28,11.399999999999999
4-Seam Fastball,2023-04-03,92.8,-1.74,5.45,"Arraez, Luis",650333,641816,,foul,,,,,5,Luis Arraez flies out to left fielder Trevor Larnach in foul territory.,R,L,R,MIA,MIN,S,,,1,1,2023,-1.0,1.46,-0.12,2.24,,,,0,1,Bot,,,,,543877,,,6.364325703121159,-135.00950690548015,-5.644407655750678,-13.670394742984715,28.956999301315644,-13.253011164957982,3.13,1.45,241.0,80.3,31.0,93.3,2151.0,6.6,718729,641816,543877,608336,624503,669304,621043,663616,572191,596146,53.92,,,,,,,,5,3,0,1,0,1,1,0,0,1,Infield shade,Standard,214.0,0.0,-0.055,1-1,17.52,12.0
Split-Finger,2023-04-03,87.2,-2.83,5.49,"Arraez, Luis",650333,663485,,ball,,,,,14,Luis Arraez singles on a ground ball to right fielder Trevor Larnach.,R,L,R,MIA,MIN,B,,,0,1,2023,-1.29,-0.27,1.14,0.28,,,,0,8,Bot,,,,,543877,,,11.965488956359854,-126.25406100831152,-5.634531872305123,-16.3302975808397,28.187414546542765,-33.90953528502244,2.96,1.44,,,,85.3,1352.0,5.6,718729,663485,543877,456781,624503,669304,571657,650489,572191,663616,54.92,,,,,,,,64,2,1,10,1,10,10,1,1,10,Strategic,Standard,250.0,0.0,0.028,0-1,-3.24,15.48
4-Seam Fastball,2023-04-03,94.2,-2.9,5.61,"Arraez, Luis",650333,663485,,called_strike,,,,,5,Luis Arraez singles on a ground ball to right fielder Trevor Larnach.,R,L,R,MIA,MIN,S,,,0,0,2023,-0.98,1.08,-0.11,2.11,,,,0,8,Bot,,,,,543877,,,9.2292293056745,-136.7800901742807,-5.629679521853807,-14.436096203039122,32.44383244007431,-17.487028673716598,3.0,1.42,,,,92.1,2299.0,5.3,718729,663485,543877,456781,624503,669304,571657,650489,572191,663616,55.18,,,,,,,,64,1,1,10,1,10,10,1,1,10,Infield shade,Standard,231.0,0.0,-0.038,0-0,12.96,11.76
4-Seam Fastball,2023-04-03,92.3,-1.88,5.46,"Arraez, Luis",650333,641816,,ball,,,,,11,Luis Arraez flies out to left fielder Trevor Larnach in foul territory.,R,L,R,MIA,MIN,B,,,0,1,2023,-0.48,1.44,-1.09,4.02,,,,0,1,Bot,,,,,543877,,,3.058483105077693,-134.403959205987,-0.9577069538581664,-6.4832419837478215,31.09438822433803,-14.809444473025932,3.02,1.42,,,,92.4,1954.0,6.5,718729,641816,543877,608336,624503,669304,621043,663616,572191,596146,54.02,,,,,,,,5,2,0,1,0,1,1,0,0,1,Infield shade,Standard,211.0,0.0,0.028,0-1,17.28,5.76
Cutter,2023-04-02,88.8,-1.75,5.85,"Arraez, Luis",650333,673540,single,hit_into_play,,,,,5,Luis Arraez singles on a line drive to left fielder Tim Locastro.,R,L,R,MIA,NYM,X,7.0,line_drive,3,1,2023,0.45,0.69,-0.09,2.59,,,,2,5,Bot,88.3,103.89,,,621512,,,3.1422382927602674,-129.3152837853021,-3.414709062618104,4.375403495026041,26.527386748782213,-23.88953981696385,3.13,1.45,208.0,91.7,13.0,89.3,2500.0,6.5,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.0,0.949,0.897,0.9,1.0,1.0,0.0,4.0,41,5,1,4,1,4,4,1,1,4,Infield shade,Standard,179.0,0.014,0.073,3-1,8.28,-5.4
Forkball,2023-04-02,85.9,-1.8,5.78,"Arraez, Luis",650333,673540,,ball,,,,,14,Luis Arraez singles on a line drive to left fielder Tim Locastro.,R,L,R,MIA,NYM,B,,,2,1,2023,-0.24,0.74,0.07,0.39,,,,2,5,Bot,,,,,621512,,,4.9361938042215225,-124.71140197813308,-7.947511063768792,-3.55787758378147,27.58531780555292,-22.94202302589046,3.07,1.45,,,,85.7,1239.0,6.5,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,53.96,,,,,,,,41,4,1,4,1,4,4,1,1,4,Infield shade,Standard,236.0,0.0,0.045,2-1,8.879999999999999,2.88
4-Seam Fastball,2023-04-02,96.2,-1.86,5.84,"Arraez, Luis",650333,673540,,called_strike,,,,,9,Luis Arraez singles on a line drive to left fielder Tim Locastro.,R,L,R,MIA,NYM,S,,,2,0,2023,-0.66,1.54,0.67,1.83,,,,2,5,Bot,,,,,621512,,,8.19773027733795,-139.62013859862077,-8.465718742829276,-10.56095238205431,33.56884936120167,-10.299696347361172,3.13,1.45,,,,95.8,2400.0,6.4,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.13,,,,,,,,41,3,1,4,1,4,4,1,1,4,Standard,Standard,215.0,0.0,-0.023,2-0,18.48,7.92
4-Seam Fastball,2023-04-02,97.3,-1.91,5.69,"Arraez, Luis",650333,673540,,ball,,,,,14,Luis Arraez singles on a line drive to left fielder Tim Locastro.,R,L,R,MIA,NYM,B,,,1,0,2023,-0.8,1.21,1.96,1.73,,,,2,5,Bot,,,,,621512,,,12.248905394611356,-141.03019613665057,-7.873694972939514,-13.494426314885242,32.89930278325253,-14.31611317016135,3.33,1.45,,,,97.4,2257.0,6.6,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,53.88,,,,,,,,41,2,1,4,1,4,4,1,1,4,Infield shade,Standard,214.0,0.0,0.022,1-0,14.52,9.600000000000001
4-Seam Fastball,2023-04-02,98.6,-1.88,5.71,"Arraez, Luis",650333,673540,,ball,,,,,11,Luis Arraez singles on a line drive to left fielder Tim Locastro.,R,L,R,MIA,NYM,B,,,0,0,2023,-0.74,1.3,-1.26,2.32,,,,2,5,Bot,,,,,621512,,,3.440228049499296,-143.46348375739825,-6.767070459673442,-11.0738848645681,34.620339464872195,-12.882905482813106,3.03,1.45,,,,98.6,2232.0,6.4,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.13,,,,,,,,41,1,1,4,1,4,4,1,1,4,Standard,Standard,219.0,0.0,0.016,0-0,15.600000000000001,8.879999999999999
Cutter,2023-04-02,90.3,-1.75,5.92,"Arraez, Luis",650333,673540,grounded_into_double_play,hit_into_play,,,,,2,"Luis Arraez grounds into a double play, second baseman Jeff McNeil to shortstop Francisco Lindor to first baseman Pete Alonso.   Jacob Stallings out at 2nd.    Luis Arraez out at 1st.",R,L,R,MIA,NYM,X,4.0,ground_ball,1,0,2023,0.26,0.94,-0.21,3.05,,,607732.0,1,2,Bot,140.05,148.72,,,621512,,,3.256178086762375,-131.45439625968652,-3.213826252642781,2.3824496158982567,27.26204561958056,-20.80963870347032,3.13,1.45,40.0,92.8,-1.0,90.4,2517.0,6.3,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,54.25,0.314,0.286,0.0,1.0,0.0,0.0,2.0,20,2,1,2,1,2,2,1,1,2,Standard,Standard,191.0,-0.057,-0.435,1-0,11.28,-3.12
Forkball,2023-04-02,83.5,-2.08,5.89,"Arraez, Luis",650333,673540,,ball,,,,,11,"Luis Arraez grounds into a double play, second baseman Jeff McNeil to shortstop Francisco Lindor to first baseman Pete Alonso.   Jacob Stallings out at 2nd.    Luis Arraez out at 1st.",R,L,R,MIA,NYM,B,,,0,0,2023,-0.57,0.29,-1.73,2.68,,,607732.0,1,2,Bot,,,,,621512,,,1.9632675620352789,-121.48470875919377,-1.421073526208044,-6.031899704486629,27.43685455078561,-29.303099174455312,3.09,1.45,,,,83.6,1007.0,6.7,718741,673540,621512,624413,643446,500871,596019,641796,502054,516782,53.8,,,,,,,,20,1,1,2,1,2,2,1,1,2,Standard,Standard,258.0,0.0,0.042,0-0,3.4799999999999995,6.84
