"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"FF","2023-09-30","95.2","-2.16","5.51","Schwarber, Kyle",656941,622098,"field_out","hit_into_play",,,,,5,"Kyle Schwarber pops out to second baseman Luis Guillorme.","R","L","R","NYM","PHI","X",4,"popup",2,1,2023,"-0.74","1.74","-0.03","2.52",,,,0,9,"Top",146.19,155.98,,,682626,,,7.221527602551348,-138.31286026767975,-6.004932039075611,-11.272089436629404,34.80558080373064,-8.727329233598226,"3.29","1.55",114,"88.9",68,"94.1",2576,"6",716393,622098,682626,668901,641645,683146,677595,641796,542364,621466,"54.49",0.003,0.003,"0",1,0,0,3,76,4,"4-Seam Fastball",11,4,4,11,4,11,4,11,"Infield shade","Standard",212,"0.001","-0.281",,
"FF","2023-09-30","95.1","-1.54","6.14","Schwarber, Kyle",656941,656731,"walk","ball",,,,,11,"Kyle Schwarber walks.","R","L","R","NYM","PHI","B",,,3,0,2023,"-0.99","1.08","-1.49","2.49",,,,0,1,"Top",,,,,553882,,,2.3902450755791875,-138.24011298987128,-6.279084392948335,-13.211737380028572,35.20900663926028,-17.058455066340272,"3.3","1.53",,,,"95.1",2074,"6.7",716376,656731,553882,624413,641645,677595,596019,664901,542364,621466,"53.81",,0.695903,"0.7",1,0,0,,1,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",221,"-0.036","0.155",,
"ST","2023-09-30","80.5","3.04","5.64","Schwarber, Kyle",656941,548384,,"called_strike",,,,,2,"Kyle Schwarber called out on strikes.","R","L","L","NYM","PHI","S",,,2,1,2023,"-1.95","-0.02","0.16","2.71",,642215,595909,1,8,"Top",,,,,553882,,,-2.6437360638079084,-117.21901527392676,0.2688151350526997,-17.235279196241585,25.323384045163202,-32.621343881963796,"3.14","1.52",,,,"79",2985,"5.5",716376,548384,553882,624413,641645,677595,596019,664901,542364,621466,"54.98",,,,,,,,58,4,"Sweeper",4,0,0,4,0,4,0,4,"Infield shade","Standard",298,"0","-0.136",,
"SV","2023-09-30","77.4","2.15","5.75","Schwarber, Kyle",656941,500779,,"ball",,,,,13,"Kyle Schwarber called out on strikes.","R","L","L","NYM","PHI","B",,,1,2,2023,"-1.29","-0.2","-0.45","0.85",,,,0,1,"Top",,,,,682626,,,-3.166832809537005,-112.55698291072534,-3.0171549186601574,-10.121236448962529,24.100094220280656,-33.47308511713874,"3.23","1.55",,,,"76.5",2358,"6.1",716393,500779,682626,668901,677595,683146,596019,641796,542364,621466,"54.43",,,,,,,,1,4,"Slurve",0,0,0,0,0,0,0,0,"Infield shade","Standard",309,"0","0.041",,
"CH","2023-09-30","86.1","-2.37","5.23","Schwarber, Kyle",656941,622098,,"ball",,,,,14,"Kyle Schwarber pops out to second baseman Luis Guillorme.","R","L","R","NYM","PHI","B",,,1,1,2023,"-1.37","0.82","0.76","0.78",,,,0,9,"Top",,,,,682626,,,10.166638967935402,-124.8491711695725,-5.869784348280205,-16.46645144113907,27.74188971184854,-22.496467314438533,"3.34","1.59",,,,"85.4",1902,"6.2",716393,622098,682626,668901,641645,683146,677595,641796,542364,621466,"54.26",,,,,,,,76,3,"Changeup",11,4,4,11,4,11,4,11,"Infield shade","Standard",244,"0","0.053",,
"SI","2023-09-30","91.6","2.07","5.78","Schwarber, Kyle",656941,500779,,"called_strike",,,,,5,"Kyle Schwarber called out on strikes.","R","L","L","NYM","PHI","S",,,1,1,2023,"1.35","1.2","-0.27","2.53",,,,0,1,"Top",,,,,682626,,,-8.849461136051863,-132.97517169516902,-4.893311916234053,17.897165430869613,30.08771465359416,-17.069721419942404,"3.28","1.53",,,,"91.8",2126,"6.6",716393,500779,682626,668901,677595,683146,596019,641796,542364,621466,"53.86",,,,,,,,1,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",161,"0","-0.055",,
"SL","2023-09-30","86.6","-1.51","6.06","Schwarber, Kyle",656941,656731,,"ball",,,,,14,"Kyle Schwarber walks.","R","L","R","NYM","PHI","B",,,2,0,2023,"0.12","0.25","1.14","1.8",,,,0,1,"Top",,,,,553882,,,6.126373118343736,-125.74471101968444,-4.337330059941995,-0.3139226463141525,32.0962727008792,-28.700072834396742,"3.3","1.53",,,,"86.3",2246,"6.8",716376,656731,553882,624413,641645,677595,596019,664901,542364,621466,"53.69",,,,,,,,1,3,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",145,"0","0.135",,
"ST","2023-09-30","81.5","3.14","5.55","Schwarber, Kyle",656941,548384,,"ball",,,,,11,"Kyle Schwarber called out on strikes.","R","L","L","NYM","PHI","B",,,1,1,2023,"-1.89","0.39","-1.35","2.46",,642215,595909,1,8,"Top",,,,,553882,,,-6.374527278547473,-118.40501938366505,-0.9777910679915379,-16.08108533679551,26.47117161948691,-28.628047553082617,"3.16","1.52",,,,"79.9",3005,"5.6",716376,548384,553882,624413,641645,677595,596019,664901,542364,621466,"54.85",,,,,,,,58,3,"Sweeper",4,0,0,4,0,4,0,4,"Infield shade","Standard",296,"0","0.076",,
"FC","2023-09-30","84.7","3","5.8","Schwarber, Kyle",656941,548384,,"foul",,,,,6,"Kyle Schwarber called out on strikes.","R","L","L","NYM","PHI","S",,,1,0,2023,"-0.36","0.4","0.52","2.33",,642215,595909,1,8,"Top",,,,,553882,,,-4.993112147072391,-123.3883490648681,-2.584907231762023,-2.7894983244882976,23.10674344150529,-27.813673665523346,"3.3","1.54",120,"72.9",68,"83.8",2565,"5.5",716376,548384,553882,624413,641645,677595,596019,664901,542364,621466,"54.99",,,,,,,,58,2,"Cutter",4,0,0,4,0,4,0,4,"Infield shade","Standard",206,"0","-0.1",,
"SI","2023-09-30","91.7","2.04","5.79","Schwarber, Kyle",656941,500779,,"called_strike",,,,,7,"Kyle Schwarber called out on strikes.","R","L","L","NYM","PHI","S",,,1,0,2023,"1.08","1.22","-0.28","1.61",,,,0,1,"Top",,,,,682626,,,-8.254846370020545,-133.20606734219163,-7.370238106427916,14.589746282983633,28.82854437001569,-16.193815853537284,"3.29","1.53",,,,"92.2",2189,"6.7",716393,500779,682626,668901,677595,683146,596019,641796,542364,621466,"53.77",,,,,,,,1,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",163,"0","-0.046",,
"FF","2023-09-30","96.1","-1.71","6.14","Schwarber, Kyle",656941,656731,,"ball",,,,,11,"Kyle Schwarber walks.","R","L","R","NYM","PHI","B",,,1,0,2023,"-0.96","1.12","-2.06","2.78",,,,0,1,"Top",,,,,553882,,,1.2635106172468362,-139.7030615767699,-5.770029988726321,-12.771466249211555,36.92348726980834,-16.470075931537426,"3.31","1.56",,,,"95.9",2121,"6.6",716376,656731,553882,624413,641645,677595,596019,664901,542364,621466,"53.88",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",218,"0","0.064",,
"FF","2023-09-30","94.7","-2.19","5.52","Schwarber, Kyle",656941,622098,,"foul",,,,,1,"Kyle Schwarber pops out to second baseman Luis Guillorme.","R","L","R","NYM","PHI","S",,,1,0,2023,"-0.86","1.74","-0.48","3.21",,,,0,9,"Top",,,,,682626,,,6.328586661812365,-137.6792400893548,-4.090442999405029,-12.489526926393248,35.53217054511335,-9.537078547060402,"3.29","1.55",236,"77.8",27,"93.2",2522,"5.8",716393,622098,682626,668901,641645,683146,677595,641796,542364,621466,"54.7",,,,,,,,76,2,"4-Seam Fastball",11,4,4,11,4,11,4,11,"Infield shade","Standard",210,"0","-0.046",,
"FC","2023-09-30","85.1","3.24","5.62","Schwarber, Kyle",656941,548384,,"ball",,,,,14,"Kyle Schwarber called out on strikes.","R","L","L","NYM","PHI","B",,,0,0,2023,"-0.23","0.39","1.02","2.2",,642215,595909,1,8,"Top",,,,,553882,,,-4.712607892139438,-123.96139153516191,-2.5371848475607344,-1.4497241817767659,23.494396833523872,-27.882955863018474,"3.36","1.64",,,,"84.5",2523,"5.7",716376,548384,553882,624413,641645,677595,596019,664901,542364,621466,"54.76",,,,,,,,58,1,"Cutter",4,0,0,4,0,4,0,4,"Infield shade","Standard",197,"0","0.082",,
"CU","2023-09-30","77.1","-2.31","5.66","Schwarber, Kyle",656941,622098,,"ball",,,,,11,"Kyle Schwarber pops out to second baseman Luis Guillorme.","R","L","R","NYM","PHI","B",,,0,0,2023,"1.26","-0.65","-1.29","4.77",,,,0,9,"Top",,,,,682626,,,-0.12650662645080074,-111.94477586797349,6.358844108131552,10.474934814448412,23.974696772903187,-39.217429909201954,"3.37","1.55",,,,"75.7",2676,"5.8",716393,622098,682626,668901,641645,683146,677595,641796,542364,621466,"54.69",,,,,,,,76,1,"Curveball",11,4,4,11,4,11,4,11,"Infield shade","Standard",77,"0","0.036",,
"SI","2023-09-30","91.6","2.13","5.8","Schwarber, Kyle",656941,500779,,"ball",,,,,13,"Kyle Schwarber called out on strikes.","R","L","L","NYM","PHI","B",,,0,0,2023,"1.02","1.15","-0.45","1.38",,,,0,1,"Top",,,,,682626,,,-8.684431260315352,-132.97421356399101,-7.751389852252174,13.967566358409643,28.60984517703172,-16.95427273998366,"3.26","1.59",,,,"91.3",2166,"6.3",716393,500779,682626,668901,677595,683146,596019,641796,542364,621466,"54.23",,,,,,,,1,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",153,"0","0.036",,
"FF","2023-09-30","96.5","-1.74","6.16","Schwarber, Kyle",656941,656731,,"ball",,,,,11,"Kyle Schwarber walks.","R","L","R","NYM","PHI","B",,,0,0,2023,"-0.86","1.17","-1.51","3.27",,,,0,1,"Top",,,,,553882,,,2.583489255031535,-140.43717243109026,-4.737684368050557,-11.907661853376855,35.52349539700146,-15.89296994531138,"3.42","1.56",,,,"96.5",2061,"6.5",716376,656731,553882,624413,641645,677595,596019,664901,542364,621466,"53.96",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",214,"0","0.036",,
"SL","2023-09-28","87.2","-1.57","5.3","Schwarber, Kyle",656941,682847,"walk","ball",,,,,13,"Kyle Schwarber walks.","R","L","R","PHI","PIT","B",,,3,2,2023,"0.62","-0.08","-1.46","2.19",,,,2,5,"Bot",,,,,641511,,,-1.0032208299830714,-127.19507787898388,-1.2749257026860379,6.942026140084049,22.858650166345694,-32.971469690252874,"3.22","1.58",,,,"88.2",2538,"6.5",716409,682847,641511,663845,678225,669707,693304,641943,669261,609280,"54.01",,0.695903,"0.7",1,0,0,,42,6,"Slider",1,3,1,3,3,1,1,3,"Infield shade","Standard",90,"0.018","0.11",,
"SL","2023-09-28","86.4","-1.27","5.38","Schwarber, Kyle",656941,682847,,"swinging_strike",,,,,14,"Kyle Schwarber walks.","R","L","R","PHI","PIT","S",,,3,1,2023,"0.66","-0.38","0.39","0.46",,,,2,5,"Bot",,,,,641511,,,2.6437711049430344,-125.81794287686031,-4.769718340491664,6.456109216790093,25.51940859622669,-35.482534790469096,"3.3","1.55",,,,"87",2509,"6.6",716409,682847,641511,663845,678225,669707,693304,641943,669261,609280,"53.87",,,,,,,,42,5,"Slider",1,3,1,3,3,1,1,3,"Infield shade","Standard",48,"0","-0.036",,
"CH","2023-09-28","91.1","-1.36","4.98","Schwarber, Kyle",656941,682847,,"ball",,,,,14,"Kyle Schwarber walks.","R","L","R","PHI","PIT","B",,,2,1,2023,"-1.39","0.22","0.34","0.56",,,,2,5,"Bot",,,,,641511,,,7.316541167536133,-132.33734837175524,-5.6511055581945016,-17.9688546122177,30.063010672390096,-28.524315482087026,"3.22","1.6",,,,"91.6",1808,"6.8",716409,682847,641511,663845,678225,669707,693304,641943,669261,609280,"53.66",,,,,,,,42,4,"Changeup",1,3,1,3,3,1,1,3,"Infield shade","Standard",247,"0","0.045",,
"SL","2023-09-28","87","-1.46","5.2","Schwarber, Kyle",656941,682847,,"ball",,,,,14,"Kyle Schwarber walks.","R","L","R","PHI","PIT","B",,,1,1,2023,"0.79","-0.39","1","-0.11",,,,2,5,"Bot",,,,,641511,,,4.320854696084638,-126.6986988669169,-5.847234848881592,7.6819013151916735,25.179280256498977,-35.39843399919632,"3.25","1.6",,,,"88.1",2658,"6.9",716409,682847,641511,663845,678225,669707,693304,641943,669261,609280,"53.61",,,,,,,,42,3,"Slider",1,3,1,3,3,1,1,3,"Infield shade","Standard",55,"0","0.02",,
"SL","2023-09-28","87.5","-1.26","5.31","Schwarber, Kyle",656941,682847,,"ball",,,,,14,"Kyle Schwarber walks.","R","L","R","PHI","PIT","B",,,0,1,2023,"0.67","-0.24","0.65","0.82",,,,2,5,"Bot",,,,,641511,,,3.259118301884173,-127.45300259404985,-4.287871906806474,6.711657540743676,24.702049713269474,-34.113700214413434,"3.38","1.68",,,,"88.6",2592,"6.8",716409,682847,641511,663845,678225,669707,693304,641943,669261,609280,"53.69",,,,,,,,42,2,"Slider",1,3,1,3,3,1,1,3,"Infield shade","Standard",79,"0","0.012",,
"CH","2023-09-28","90","-1.29","5.2","Schwarber, Kyle",656941,682847,,"called_strike",,,,,5,"Kyle Schwarber walks.","R","L","R","PHI","PIT","S",,,0,0,2023,"-1.24","0.25","-0.05","2.64",,,,2,5,"Bot",,,,,641511,,,5.799300622886301,-130.94483368978598,-0.8625299548467532,-15.520127479370155,29.542466551918878,-29.388167740133742,"3.4","1.63",,,,"91",1735,"7",716409,682847,641511,663845,678225,669707,693304,641943,669261,609280,"53.46",,,,,,,,42,1,"Changeup",1,3,1,3,3,1,1,3,"Infield shade","Standard",237,"0","-0.017",,
"SL","2023-09-28","87.1","-1.49","5.4","Schwarber, Kyle",656941,682847,"field_out","hit_into_play",,,,,8,"Kyle Schwarber flies out to left fielder Joshua Palacios.","R","L","R","PHI","PIT","X",7,"fly_ball",1,0,2023,"0.05","0.4","0.02","1.83",,,624641,2,2,"Bot",70.26,101.63,,,641511,,,3.5413083306203545,-126.86567908787231,-3.2503783507313226,-0.1478724951493632,26.54651078775502,-27.44697601224434,"3.3","1.55",279,"96.7",45,"87.5",2365,"6.5",716409,682847,641511,663845,678225,669707,693304,641943,669261,609280,"53.96",0.023,0.031,"0",1,0,0,3,17,2,"Slider",1,0,1,0,0,1,1,0,"Infield shade","Standard",128,"-0.021","-0.266",,
"SL","2023-09-28","86.2","-1.45","5.47","Schwarber, Kyle",656941,682847,,"ball",,,,,11,"Kyle Schwarber flies out to left fielder Joshua Palacios.","R","L","R","PHI","PIT","B",,,0,0,2023,"0.41","0.21","-0.27","3.37",,,624641,2,2,"Bot",,,,,641511,,,1.9973385513454707,-125.5108459933118,0.8912359524023883,3.828499986971957,28.034884503211398,-30.44636999980858,"3.2","1.58",,,,"86.4",2318,"6.6",716409,682847,641511,663845,678225,669707,693304,641943,669261,609280,"53.9",,,,,,,,17,1,"Slider",1,0,1,0,0,1,1,0,"Infield shade","Standard",116,"0","0.025",,
"SL","2023-09-28","87.3","1.87","5.88","Schwarber, Kyle",656941,621366,"field_out","hit_into_play",,,,,8,"Kyle Schwarber grounds out to first baseman Alfonso Rivas.","R","L","L","PHI","PIT","X",3,"ground_ball",0,0,2023,"-0.01","0.48","0.02","2.03",,,665506,2,7,"Bot",148.6,170.53,,,641511,,,-4.464982018733942,-127.26102401929734,-4.263238178618131,0.6179805216188347,21.38713433155515,-26.294701070408845,"3.3","1.55",31,"92.8",-2,"88.7",2456,"6.7",716409,621366,641511,663845,678225,669707,693304,641943,669261,609280,"53.84",0.283,0.249,"0",1,0,0,2,61,1,"Slider",1,3,1,3,3,1,1,3,"Infield shade","Standard",169,"-0.038","-0.241",,
"FF","2023-09-28","97.5","-1.5","5.55","Schwarber, Kyle",656941,682847,"home_run","hit_into_play",,,,,2,"Kyle Schwarber homers (46) on a fly ball to right center field.","R","L","R","PHI","PIT","X",,"fly_ball",0,2,2023,"-1.02","1.27","-0.02","3.4",,,,0,1,"Bot",214.61,41.72,,,641511,,,6.339616444389835,-141.73948419844913,-3.14225740909599,-15.265463955042653,35.076144645825195,-14.558626511788063,"3.3","1.55",444,"110.6",31,"97.2",2331,"6.4",716409,682847,641511,663845,678225,669707,693304,641943,669261,609280,"54.14",0.971,2,"2",1,0,3,6,4,3,"4-Seam Fastball",0,0,0,0,0,1,1,0,"Infield shade","Standard",231,"0.102","1.087",,
"SL","2023-09-28","86.6","-1.37","5.5","Schwarber, Kyle",656941,682847,,"swinging_strike",,,,,9,"Kyle Schwarber homers (46) on a fly ball to right center field.","R","L","R","PHI","PIT","S",,,0,1,2023,"0.71","0.01","0.81","1.64",,,,0,1,"Bot",,,,,641511,,,3.7994439055131157,-126.23624509060215,-3.1312336125250986,6.901418779185985,23.31672588700809,-31.633797601671862,"3.3","1.55",,,,"87.7",2410,"6.7",716409,682847,641511,663845,678225,669707,693304,641943,669261,609280,"53.82",,,,,,,,4,2,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",127,"0","-0.049",,
"FF","2023-09-28","95.8","-1.21","5.54","Schwarber, Kyle",656941,682847,,"called_strike",,,,,9,"Kyle Schwarber homers (46) on a fly ball to right center field.","R","L","R","PHI","PIT","S",,,0,0,2023,"-1.11","1.07","0.47","2.02",,,,0,1,"Bot",,,,,641511,,,6.943267408026117,-139.2890208438626,-6.0757087853387635,-16.06080254014395,32.29181194206394,-17.107731957063347,"3.43","1.65",,,,"95.8",2144,"6.4",716409,682847,641511,663845,678225,669707,693304,641943,669261,609280,"54.09",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",233,"0","-0.038",,
"FC","2023-09-26","89.4","-2.13","6.15","Schwarber, Kyle",656941,656605,"force_out","hit_into_play",,,,,4,"Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero.   Johan Rojas out at 2nd.    Kyle Schwarber to 1st.","R","L","R","PHI","PIT","X",4,"ground_ball",1,2,2023,"0.43","0.36","-0.59","2.7",,,679032,0,6,"Bot",143.59,154.99,,,682848,,,2.8810730514945226,-130.3022620070216,-3.3151197588390384,4.3750210596576675,26.061476282413935,-27.54728676188003,"3.32","1.57",5,"87.4",-27,"89.6",2524,"6.2",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"54.29",0.063,0.057,"0",1,0,0,2,38,6,"Cutter",1,0,1,0,0,1,1,0,"Infield shade","Standard",173,"-0.029","-0.418",,
"CU","2023-09-26","78","-1.95","6.26","Schwarber, Kyle",656941,656605,,"foul",,,,,14,"Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero.   Johan Rojas out at 2nd.    Kyle Schwarber to 1st.","R","L","R","PHI","PIT","S",,,1,2,2023,"1.35","-1.09","0.48","1.41",,,679032,0,6,"Bot",,,,,682848,,,2.7282102891742204,-113.53175592661114,-1.4067355061356135,10.949602807931253,24.171846184843027,-41.43108194409878,"3.32","1.57",4,"85.6",-21,"77.7",2634,"6.4",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"54.1",,,,,,,,38,5,"Curveball",1,0,1,0,0,1,1,0,"Infield shade","Standard",38,"0","0",,
"FF","2023-09-26","94.1","-2.21","5.86","Schwarber, Kyle",656941,656605,,"foul",,,,,6,"Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero.   Johan Rojas out at 2nd.    Kyle Schwarber to 1st.","R","L","R","PHI","PIT","S",,,1,2,2023,"-0.78","1.39","0.61","2.38",,,679032,0,6,"Bot",,,,,682848,,,9.098695460780384,-136.67213814525994,-6.435501987489813,-11.787908016356758,28.773976819514157,-13.473755068219894,"3.32","1.57",94,"57.2",73,"94.6",2488,"6.6",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"53.91",,,,,,,,38,4,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shade","Standard",223,"0","0",,
"CH","2023-09-26","90.9","-2.17","6.09","Schwarber, Kyle",656941,656605,,"ball",,,,,13,"Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero.   Johan Rojas out at 2nd.    Kyle Schwarber to 1st.","R","L","R","PHI","PIT","B",,,0,2,2023,"-1.25","0.24","-0.31","0.82",,,679032,0,6,"Bot",,,,,682848,,,7.329711795802955,-132.06867155630317,-7.81964093785312,-16.15101808485622,28.03364461276663,-27.851944898946588,"3.12","1.45",,,,"90.9",1617,"6.4",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"54.13",,,,,,,,38,3,"Changeup",1,0,1,0,0,1,1,0,"Infield shade","Standard",243,"0","0.012",,
"FC","2023-09-26","87.8","-2.17","6.14","Schwarber, Kyle",656941,656605,,"foul",,,,,6,"Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero.   Johan Rojas out at 2nd.    Kyle Schwarber to 1st.","R","L","R","PHI","PIT","S",,,0,1,2023,"0.46","0.5","0.33","2.21",,,679032,0,6,"Bot",,,,,682848,,,5.0978490180323535,-127.84688874210256,-4.4624310196711745,4.078882422777294,25.644663178425134,-26.019326775735248,"3.32","1.57",6,"85.4",-20,"88.2",2491,"6.4",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"54.06",,,,,,,,38,2,"Cutter",1,0,1,0,0,1,1,0,"Infield shade","Standard",190,"0","-0.064",,
"FF","2023-09-26","93","-2.26","5.9","Schwarber, Kyle",656941,656605,,"foul",,,,,2,"Kyle Schwarber grounds into a force out, second baseman Ji Hwan Bae to shortstop Liover Peguero.   Johan Rojas out at 2nd.    Kyle Schwarber to 1st.","R","L","R","PHI","PIT","S",,,0,0,2023,"-0.81","1.32","-0.07","2.79",,,679032,0,6,"Bot",,,,,682848,,,7.431895696712798,-135.29941729308987,-5.152436846936588,-11.487191530432668,28.56411509650078,-14.996628696183798,"3.32","1.57",191,"71.2",54,"93.7",2312,"6.6",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"53.87",,,,,,,,38,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shade","Standard",230,"0","-0.054",,
"FC","2023-09-26","90.1","-2.1","6.06","Schwarber, Kyle",656941,656605,"field_out","hit_into_play",,,,,12,"Kyle Schwarber pops out to first baseman Jared Triolo.","R","L","R","PHI","PIT","X",3,"popup",1,1,2023,"0.19","0.71","0.35","3.6",,,,2,3,"Bot",131.71,178.32,,,682848,,,5.694682476389303,-131.13069554174885,-1.6410477403551624,1.0374538096732926,27.687068015264185,-23.871318257460274,"3.32","1.57",63,"74.8",72,"90.3",2561,"6.4",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"54.12",0.001,0,"0",1,0,0,3,20,3,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",190,"-0.012","-0.1",,
"FC","2023-09-26","89.8","-2.04","6.06","Schwarber, Kyle",656941,656605,,"foul",,,,,2,"Kyle Schwarber pops out to first baseman Jared Triolo.","R","L","R","PHI","PIT","S",,,1,0,2023,"-0.18","0.84","0.03","3.21",,,,2,3,"Bot",,,,,682848,,,5.50814573269837,-130.78245797227163,-2.9138242064511966,-3.0752030266926793,24.427270402525725,-22.048402660951837,"3.32","1.57",229,"72",32,"90.4",2486,"6.4",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"54.15",,,,,,,,20,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",202,"0","-0.022",,
"FF","2023-09-26","94.9","-2.17","5.84","Schwarber, Kyle",656941,656605,,"ball",,,,,12,"Kyle Schwarber pops out to first baseman Jared Triolo.","R","L","R","PHI","PIT","B",,,0,0,2023,"-0.89","1.42","1.51","2.38",,,,2,3,"Bot",,,,,682848,,,11.645963611163191,-137.61464517030674,-6.54671085900119,-13.89030510477699,31.381738936603647,-12.743217342910107,"3.3","1.45",,,,"94.9",2432,"6.6",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"53.94",,,,,,,,20,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",228,"0","0.016",,
"FF","2023-09-26","95.6","-2.22","5.89","Schwarber, Kyle",656941,656605,"strikeout","called_strike",,,,,6,"Kyle Schwarber called out on strikes.","R","L","R","PHI","PIT","S",2,,3,2,2023,"-0.78","1.34","0.52","2.54",,,,0,1,"Bot",,,,,682848,,,8.988364836097151,-138.89901938654953,-6.243442937659781,-12.156594608646737,31.449589356263047,-13.555068342994563,"3.35","1.53",,,,"95.7",2486,"6.4",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"54.05",,0,"0",1,0,0,,4,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",224,"-0.021","-0.317",,
"FF","2023-09-26","94.3","-2.24","5.9","Schwarber, Kyle",656941,656605,,"ball",,,,,11,"Kyle Schwarber called out on strikes.","R","L","R","PHI","PIT","B",,,2,2,2023,"-0.68","1.35","-1.27","3.52",,,,0,1,"Bot",,,,,682848,,,4.030108489849229,-137.31223497839713,-3.4737570713384396,-9.50582452318096,31.34302876144263,-14.607020810320016,"3.3","1.51",,,,"94.2",2426,"6.2",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"54.25",,,,,,,,4,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",224,"0","0.103",,
"ST","2023-09-26","82","1.68","6.01","Schwarber, Kyle",656941,621366,"strikeout","swinging_strike",,,,,1,"Kyle Schwarber strikes out swinging.","R","L","L","PHI","PIT","S",2,,1,2,2023,"-1.08","0.22","-0.37","3.06",,,,1,8,"Bot",,,,,682848,,,-2.537451748763776,-119.48139687414084,-0.5273593902342474,-9.841735349086404,23.736799463404243,-30.164659775914014,"3.32","1.57",,,,"82.2",2603,"6.4",716432,621366,682848,669707,678225,663647,678894,668804,669261,656582,"54.06",,0,"0",1,0,0,,56,4,"Sweeper",2,2,2,2,2,2,2,2,"Infield shade","Standard",303,"-0.034","-0.119",,
"FF","2023-09-26","95.2","-2.18","5.91","Schwarber, Kyle",656941,656605,,"ball",,,,,14,"Kyle Schwarber called out on strikes.","R","L","R","PHI","PIT","B",,,1,2,2023,"-0.81","1.37","1.16","2.32",,,,0,1,"Bot",,,,,682848,,,10.544050758022296,-138.04631482203453,-6.791836053031459,-12.76776278527811,32.07589040423774,-13.266071796420471,"3.35","1.56",,,,"94.8",2530,"6.3",716432,656605,682848,669707,678225,663647,678894,668804,669261,641943,"54.15",,,,,,,,4,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",227,"0","0.041",,
