pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
ST,2024-04-23,81.6,1.61,5.85,"Schwarber, Kyle",656941,671096,,swinging_strike,,,,,12.0,Kyle Schwarber called out on strikes.,R,L,L,CIN,PHI,S,,,2,1,2024,-1.13,0.4,0.58,3.52,665506.0,624641.0,679032.0,0,5,Top,,,,,663886,,,-0.1561916371670768,-118.89125459776308,0.5718580244355543,-10.645916792337148,22.914415941949667,-28.68460213895106,3.34,1.58,,,,82.1,2833.0,6.6,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.92,,,,,,,,41,4,Sweeper,5,1,1,5,1,5,1,5,Standard,Standard,278.0,0.0,-0.155,67.89017,7.02441
ST,2024-04-23,82.9,1.68,5.82,"Schwarber, Kyle",656941,671096,,ball,,,,,13.0,Kyle Schwarber called out on strikes.,R,L,L,CIN,PHI,B,,,1,1,2024,-1.34,0.6,-1.1,2.25,665506.0,624641.0,679032.0,0,5,Top,,,,,663886,,,-3.754873134875056,-120.63708694870668,-2.806132619052553,-12.216706059291242,25.179822168244748,-26.00145257368877,3.25,1.51,,,,83.3,2833.0,6.7,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.78,,,,,,,,41,3,Sweeper,5,1,1,5,1,5,1,5,Standard,Standard,276.0,0.0,0.158,,
FF,2024-04-23,92.8,1.47,5.93,"Schwarber, Kyle",656941,671096,,ball,,,,,12.0,Kyle Schwarber called out on strikes.,R,L,L,CIN,PHI,B,,,0,1,2024,0.61,1.52,0.9,4.52,665506.0,624641.0,679032.0,0,5,Top,,,,,663886,,,-2.8206255981395847,-135.11079256695274,-1.137099796325504,8.051612424477598,30.33362880495986,-13.56330343940195,3.27,1.51,,,,93.5,2352.0,6.8,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.74,,,,,,,,41,2,4-Seam Fastball,5,1,1,5,1,5,1,5,Standard,Standard,161.0,0.0,0.038,,
FF,2024-04-23,93.0,1.54,5.83,"Schwarber, Kyle",656941,671096,,swinging_strike,,,,,12.0,Kyle Schwarber called out on strikes.,R,L,L,CIN,PHI,S,,,0,0,2024,0.61,1.58,0.15,3.78,665506.0,624641.0,679032.0,0,5,Top,,,,,663886,,,-4.949823087619711,-135.3992282199307,-2.9507005876233467,8.579491301609552,29.53010840185547,-12.304957117145907,3.34,1.58,,,,93.9,2364.0,6.8,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.69,,,,,,,,41,1,4-Seam Fastball,5,1,1,5,1,5,1,5,Standard,Standard,159.0,0.0,-0.11,70.83314,6.87273
FF,2024-04-23,93.5,1.51,5.8,"Schwarber, Kyle",656941,671096,walk,ball,,,,,11.0,Kyle Schwarber walks.,R,L,L,CIN,PHI,B,,,3,1,2024,0.72,1.78,-0.91,2.91,,,,1,3,Top,,,,,663886,,,-7.88428473429112,-135.77961375019294,-5.635518937348738,10.677502394115985,31.269615845521923,-9.12333660183756,3.26,1.53,,,,93.9,2355.0,6.8,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.74,,0.689131,0.7,1.0,0.0,0.0,,20,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,147.0,-0.028,0.162,,
ST,2024-04-23,81.8,1.56,5.91,"Schwarber, Kyle",656941,671096,,ball,,,,,13.0,Kyle Schwarber walks.,R,L,L,CIN,PHI,B,,,2,1,2024,-1.57,0.12,-0.98,1.48,,,,1,3,Top,,,,,663886,,,-2.70067308836719,-119.0937418280842,-3.613352687894603,-14.334133996253192,24.67054629881924,-30.510178279299076,3.22,1.53,,,,82.0,2844.0,6.6,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.92,,,,,,,,20,4,Sweeper,1,1,1,1,1,1,1,1,Strategic,Standard,221.0,0.0,0.077,,
FF,2024-04-23,93.9,1.47,5.85,"Schwarber, Kyle",656941,671096,,ball,,,,,14.0,Kyle Schwarber walks.,R,L,L,CIN,PHI,B,,,1,1,2024,1.15,1.65,0.04,1.16,,,,1,3,Top,,,,,663886,,,-6.284603583602138,-136.2622062308249,-10.03545091389686,15.740006987668734,31.895830556241705,-9.574313132369625,3.29,1.53,,,,94.0,2236.0,6.7,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.85,,,,,,,,20,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,140.0,0.0,0.037,,
CH,2024-04-23,84.8,1.55,5.95,"Schwarber, Kyle",656941,671096,,ball,,,,,12.0,Kyle Schwarber walks.,R,L,L,CIN,PHI,B,,,0,1,2024,1.52,1.15,0.6,3.43,,,,1,3,Top,,,,,663886,,,-5.32366314093648,-123.41021855050973,-1.8302203848347207,16.584288051236715,26.36367435456381,-20.356948373609352,3.2,1.52,,,,85.1,2025.0,6.7,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.83,,,,,,,,20,2,Changeup,1,1,1,1,1,1,1,1,Strategic,Standard,137.0,0.0,0.015,,
ST,2024-04-23,83.0,1.6,5.84,"Schwarber, Kyle",656941,671096,,called_strike,,,,,8.0,Kyle Schwarber walks.,R,L,L,CIN,PHI,S,,,0,0,2024,-1.14,0.37,0.0,1.76,,,,1,3,Top,,,,,663886,,,-1.424170869901822,-120.91245166654907,-3.59509579157559,-10.85273538642509,24.471502227222132,-28.0552404975017,3.22,1.52,,,,83.4,2701.0,6.6,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.9,,,,,,,,20,1,Sweeper,1,1,1,1,1,1,1,1,Strategic,Standard,284.0,0.0,-0.023,,
FF,2024-04-23,93.2,-1.05,5.75,"Schwarber, Kyle",656941,571656,field_out,hit_into_play,,,,,6.0,Kyle Schwarber pops out to first baseman Christian Encarnacion-Strand in foul territory.,R,L,R,CIN,PHI,X,3.0,popup,0,0,2024,-1.06,1.01,0.77,2.75,,,624641.0,1,7,Top,147.21,200.56,,,663886,,,6.964129880976637,-135.48081838584056,-4.157061645105312,-14.52053005760842,29.31728662189168,-18.982432777091308,3.34,1.58,52.0,75.6,77.0,92.9,2549.0,6.2,746722,571656,663886,687952,669289,600869,682829,668715,656413,666181,54.34,0.001,0.0,0.0,1.0,0.0,0.0,3.0,59,1,4-Seam Fastball,7,1,1,7,1,7,1,7,Infield shade,Standard,232.0,0.005,-0.3,87.55921,7.91899
FF,2024-04-23,92.7,2.11,5.23,"Schwarber, Kyle",656941,594580,strikeout,swinging_strike,,,,,5.0,Kyle Schwarber strikes out swinging.,R,L,L,CIN,PHI,S,2.0,,2,2,2024,0.72,1.03,-0.27,2.77,,593160.0,679032.0,2,9,Top,,,,,663886,,,-7.459505880499607,-134.77849715752805,-2.6836191148988933,10.390129727460506,28.48689237239012,-19.24865463693175,3.34,1.58,,,,90.5,2570.0,4.9,746722,594580,663886,687952,669289,600869,682829,668715,656413,666181,55.57,,0.0,0.0,1.0,0.0,0.0,,76,5,4-Seam Fastball,8,1,1,8,1,8,1,8,Infield shade,Standard,124.0,0.0,-0.33,74.79992,6.94016
SI,2024-04-23,90.3,2.16,5.01,"Schwarber, Kyle",656941,594580,,foul,,,,,4.0,Kyle Schwarber strikes out swinging.,R,L,L,CIN,PHI,S,,,2,1,2024,1.37,-0.33,-0.33,2.62,,593160.0,679032.0,2,9,Top,,,,,663886,,,-8.834646438054994,-131.20025467847017,0.6713274007191512,17.764120053330036,28.888407904310903,-36.35631272135027,3.34,1.58,3.0,69.2,-40.0,87.7,2202.0,4.8,746722,594580,663886,687952,669289,600869,682829,668715,656413,666181,55.69,,,,,,,,76,4,Sinker,8,1,1,8,1,8,1,8,Infield shade,Standard,117.0,0.0,-0.162,80.56581,7.91853
SI,2024-04-23,93.3,1.99,5.15,"Schwarber, Kyle",656941,594580,,ball,,,,,13.0,Kyle Schwarber strikes out swinging.,R,L,L,CIN,PHI,B,,,1,1,2024,1.55,-0.06,-0.47,1.41,,593160.0,679032.0,2,9,Top,,,,,663886,,,-9.427389838710289,-135.5107373531538,-3.629553487143263,21.21762910413724,30.660547413681048,-32.293125366537794,3.39,1.63,,,,90.5,2317.0,4.7,746722,594580,663886,687952,669289,600869,682829,668715,656413,666181,55.77,,,,,,,,76,3,Sinker,8,1,1,8,1,8,1,8,Infield shade,Standard,157.0,0.0,0.069,,
ST,2024-04-23,78.3,2.5,4.82,"Schwarber, Kyle",656941,594580,,called_strike,,,,,6.0,Kyle Schwarber strikes out swinging.,R,L,L,CIN,PHI,S,,,1,0,2024,-1.19,0.11,0.68,2.66,,593160.0,679032.0,2,9,Top,,,,,663886,,,-1.6915010477340202,-113.95487636999675,1.9142794806801715,-10.058900415668877,21.63565922241613,-31.78944274787936,3.23,1.63,,,,76.0,2819.0,4.7,746722,594580,663886,687952,669289,600869,682829,668715,656413,666181,55.79,,,,,,,,76,2,Sweeper,8,1,1,8,1,8,1,8,Infield shade,Standard,297.0,0.0,-0.066,,
FF,2024-04-23,92.2,2.03,5.12,"Schwarber, Kyle",656941,594580,,ball,,,,,13.0,Kyle Schwarber strikes out swinging.,R,L,L,CIN,PHI,B,,,0,0,2024,0.74,1.04,-1.23,1.82,,593160.0,679032.0,2,9,Top,,,,,663886,,,-9.625897188738104,-133.93874401989214,-4.7402826109575145,10.982078039709846,27.67182461342677,-18.77737705705585,3.44,1.68,,,,90.0,2579.0,4.9,746722,594580,663886,687952,669289,600869,682829,668715,656413,666181,55.59,,,,,,,,76,1,4-Seam Fastball,8,1,1,8,1,8,1,8,Standard,Standard,122.0,0.0,0.041,,
ST,2024-04-23,82.2,1.65,5.84,"Schwarber, Kyle",656941,671096,strikeout,swinging_strike,,,,,13.0,Kyle Schwarber strikes out swinging.,R,L,L,CIN,PHI,S,2.0,,1,2,2024,-1.29,0.33,-0.84,1.27,,,,0,1,Top,,,,,663886,,,-3.15477401717962,-119.6114048902788,-4.445011840493327,-11.589849797629904,25.17706235509352,-28.2880315854024,3.34,1.58,,,,82.4,2690.0,6.6,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.86,,0.0,0.0,1.0,0.0,0.0,,1,4,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,298.0,0.022,-0.168,,
ST,2024-04-23,83.4,1.55,5.81,"Schwarber, Kyle",656941,671096,,ball,,,,,13.0,Kyle Schwarber strikes out swinging.,R,L,L,CIN,PHI,B,,,0,2,2024,-1.25,0.47,-2.86,-0.19,,,,0,1,Top,,,,,663886,,,-7.73722021906741,-120.98603047029836,-8.24325895429802,-10.623258802478478,25.253357047821904,-26.063480403264165,3.11,1.42,,,,83.8,2754.0,6.9,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.63,,,,,,,,1,3,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,305.0,0.0,0.021,,
FF,2024-04-23,94.2,1.53,5.89,"Schwarber, Kyle",656941,671096,,called_strike,,,,,4.0,Kyle Schwarber strikes out swinging.,R,L,L,CIN,PHI,S,,,0,1,2024,0.9,1.49,-0.56,2.42,,,,0,1,Top,,,,,663886,,,-7.492824470772385,-136.82189843954347,-6.610172809256839,12.990719814558869,30.83096259364029,-12.220438812772066,3.37,1.69,,,,94.7,2280.0,6.7,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.78,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,150.0,0.0,-0.049,,
FF,2024-04-23,93.5,1.63,6.0,"Schwarber, Kyle",656941,671096,,called_strike,,,,,8.0,Kyle Schwarber strikes out swinging.,R,L,L,CIN,PHI,S,,,0,0,2024,0.76,1.46,0.02,1.9,,,,0,1,Top,,,,,663886,,,-5.868972241555287,-135.91089333709186,-8.098033717916195,10.718656047471017,29.52609121947649,-12.41966200268344,3.24,1.67,,,,94.3,2278.0,6.8,746722,671096,663886,687952,669289,600869,682829,668715,656413,666181,53.69,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,153.0,0.0,-0.033,,
FS,2024-04-22,86.3,-1.65,6.16,"Schwarber, Kyle",656941,668881,field_out,hit_into_play,,,,,4.0,Kyle Schwarber lines out to right fielder Stuart Fairchild.,R,L,R,CIN,PHI,X,9.0,line_drive,1,0,2024,-0.75,0.15,-0.61,2.57,,,,1,7,Top,198.19,96.93,,,663886,,,4.030981860785683,-125.72983860574983,-2.6738536157758115,-8.75318642804017,24.48689052749731,-30.26137916504998,3.35,1.6,308.0,86.8,26.0,87.0,1113.0,6.6,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,53.9,0.111,0.165,0.0,1.0,0.0,0.0,3.0,48,2,Split-Finger,0,4,4,0,4,0,4,0,Infield shade,Standard,221.0,0.003,-0.186,77.51393,8.34334
SL,2024-04-22,86.1,-2.14,6.02,"Schwarber, Kyle",656941,668881,,ball,,,,,13.0,Kyle Schwarber lines out to right fielder Stuart Fairchild.,R,L,R,CIN,PHI,B,,,0,0,2024,0.43,0.17,-0.01,0.94,,,,1,7,Top,,,,,663886,,,4.187849680040535,-125.25896588830068,-6.192405550877998,3.726019084661408,23.604242356208733,-29.39132058216144,3.17,1.54,,,,86.3,2433.0,6.3,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.22,,,,,,,,48,1,Slider,0,4,4,0,4,0,4,0,Standard,Standard,105.0,0.0,0.024,,
FF,2024-04-22,99.1,-1.89,6.1,"Schwarber, Kyle",656941,668881,walk,ball,,,,,12.0,Kyle Schwarber walks.,R,L,R,CIN,PHI,B,,,3,2,2024,-0.75,1.49,1.35,2.57,,,,0,5,Top,,,,,663886,,,10.626403512278175,-143.79317386259697,-7.663161476820382,-12.997318778405274,34.5148504555452,-9.880948661602188,3.09,1.48,,,,99.0,2500.0,6.5,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.02,,0.689131,0.7,1.0,0.0,0.0,,32,7,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shade,Standard,213.0,-0.018,0.333,,
SL,2024-04-22,86.2,-2.08,5.79,"Schwarber, Kyle",656941,668881,,ball,,,,,14.0,Kyle Schwarber walks.,R,L,R,CIN,PHI,B,,,2,2,2024,0.6,0.11,0.59,1.1,,,,0,5,Top,,,,,663886,,,5.141631840457688,-125.46431859969086,-5.182854846965499,5.423457838186627,23.55212298852191,-30.22076812009237,3.12,1.51,,,,86.5,2383.0,6.3,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.19,,,,,,,,32,6,Slider,0,3,3,0,3,0,3,0,Infield shade,Standard,97.0,0.0,0.096,,
FF,2024-04-22,100.3,-1.56,6.27,"Schwarber, Kyle",656941,668881,,foul,,,,,6.0,Kyle Schwarber walks.,R,L,R,CIN,PHI,S,,,2,2,2024,-0.7,1.43,0.46,2.37,,,,0,5,Top,,,,,663886,,,7.275216387090804,-145.70269796482532,-8.837242020061623,-11.717934998481589,34.90677871209925,-9.85505718139368,3.35,1.6,137.0,83.3,9.0,100.7,2426.0,6.6,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,53.88,,,,,,,,32,5,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shade,Standard,212.0,0.0,0.0,75.15828,6.49717
FF,2024-04-22,98.8,-1.64,6.26,"Schwarber, Kyle",656941,668881,,called_strike,,,,,8.0,Kyle Schwarber walks.,R,L,R,CIN,PHI,S,,,2,1,2024,-0.97,1.39,0.07,1.61,,,,0,5,Top,,,,,663886,,,6.963577851469882,-143.43811386363697,-10.50381837672021,-14.9977874384333,32.80272981622098,-10.707417979176329,3.23,1.56,,,,99.4,2213.0,6.7,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,53.78,,,,,,,,32,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shade,Standard,212.0,0.0,-0.061,,
FS,2024-04-22,86.9,-1.59,6.21,"Schwarber, Kyle",656941,668881,,ball,,,,,13.0,Kyle Schwarber walks.,R,L,R,CIN,PHI,B,,,1,1,2024,-0.54,0.35,-1.35,2.17,,,,0,5,Top,,,,,663886,,,1.6979411078272528,-126.60491579249248,-4.272432029599813,-6.148683352777576,24.34866156224316,-27.79531388594148,3.28,1.56,,,,87.5,894.0,6.5,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.0,,,,,,,,32,3,Split-Finger,0,3,3,0,3,0,3,0,Infield shade,Standard,220.0,0.0,0.047,,
FS,2024-04-22,86.5,-1.49,6.31,"Schwarber, Kyle",656941,668881,,ball,,,,,14.0,Kyle Schwarber walks.,R,L,R,CIN,PHI,B,,,0,1,2024,-0.46,0.43,0.77,0.91,,,,0,5,Top,,,,,663886,,,6.340356703857662,-125.73549728408224,-7.5996296287709315,-6.116527411135058,23.654401781928943,-26.32423890015104,3.26,1.56,,,,86.9,1163.0,6.4,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.06,,,,,,,,32,2,Split-Finger,0,3,3,0,3,0,3,0,Infield shade,Standard,213.0,0.0,0.023,,
FF,2024-04-22,97.5,-1.73,6.35,"Schwarber, Kyle",656941,668881,,called_strike,,,,,5.0,Kyle Schwarber walks.,R,L,R,CIN,PHI,S,,,0,0,2024,-0.87,1.27,-0.14,2.26,,,,0,5,Top,,,,,663886,,,6.2738553701876745,-141.76196416453553,-8.411453598960662,-13.186597634224604,31.08340561932862,-13.28748681264504,3.35,1.6,,,,97.8,2209.0,6.4,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.11,,,,,,,,32,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,212.0,0.0,-0.033,,
FF,2024-04-22,98.9,-2.22,6.06,"Schwarber, Kyle",656941,668881,sac_fly,hit_into_play,,,,,12.0,Kyle Schwarber out on a sacrifice fly to center fielder Bubba Thompson.   Johan Rojas scores.,R,L,R,CIN,PHI,X,8.0,fly_ball,2,2,2024,-0.8,1.1,0.08,3.52,679032.0,,,0,3,Top,145.25,64.07,,,663886,,,8.172377950866327,-143.79971388780754,-4.101289271105467,-13.01072300787082,31.989610319071275,-16.098589226916197,3.35,1.6,338.0,95.0,36.0,99.4,2353.0,6.5,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,53.98,0.126,0.245,0.0,1.0,0.0,0.0,3.0,16,5,4-Seam Fastball,0,1,1,0,2,0,2,0,Standard,Standard,217.0,0.001,-0.148,77.22778,7.05378
SL,2024-04-22,86.8,-1.89,6.1,"Schwarber, Kyle",656941,668881,,ball,,,,,14.0,Kyle Schwarber out on a sacrifice fly to center fielder Bubba Thompson.   Johan Rojas scores.,R,L,R,CIN,PHI,B,,,1,2,2024,0.51,0.03,0.89,1.49,679032.0,,,0,3,Top,,,,,663886,,,5.630240885695343,-126.30123466288028,-4.943021704867964,4.409521392931258,24.142647493342327,-31.088245366556592,3.19,1.48,,,,87.1,2311.0,6.3,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.16,,,,,,,,16,4,Slider,0,1,1,0,1,0,1,0,Standard,Standard,103.0,0.0,0.049,,
SL,2024-04-22,86.9,-2.21,5.97,"Schwarber, Kyle",656941,668881,,blocked_ball,,,,,14.0,Kyle Schwarber out on a sacrifice fly to center fielder Bubba Thompson.   Johan Rojas scores.,R,L,R,CIN,PHI,B,,,0,2,2024,0.54,0.12,0.72,0.34,679032.0,,,0,3,Top,,,,,663886,,,5.901568242780714,-126.38753897243966,-7.601795660379055,4.7150608432562535,24.042097164572635,-29.568805118562658,3.19,1.51,,,,87.2,2432.0,6.4,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.12,,,,,,,,16,3,Slider,0,1,1,0,1,0,1,0,Standard,Standard,106.0,0.0,-0.034,,
FF,2024-04-22,98.0,-1.96,6.34,"Schwarber, Kyle",656941,668881,,foul,,,,,9.0,Kyle Schwarber out on a sacrifice fly to center fielder Bubba Thompson.   Johan Rojas scores.,R,L,R,CIN,PHI,S,,,0,1,2024,-0.7,1.53,0.47,1.78,679032.0,,,0,3,Top,,,,,663886,,,8.18775819036909,-142.11688560299862,-10.332545676015489,-11.40508762293711,33.884590619326964,-9.15584349291324,3.35,1.6,351.0,113.3,20.0,97.8,2494.0,6.4,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.06,,,,,,,,16,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,215.0,0.0,-0.065,77.3875,8.09235
SL,2024-04-22,87.1,-2.09,6.16,"Schwarber, Kyle",656941,668881,,swinging_strike,,,,,8.0,Kyle Schwarber out on a sacrifice fly to center fielder Bubba Thompson.   Johan Rojas scores.,R,L,R,CIN,PHI,S,,,0,0,2024,0.49,0.22,0.13,2.06,679032.0,,,0,3,Top,,,,,663886,,,4.326077936090625,-126.76947167822236,-4.156879222037,4.496528694381492,24.837638971221597,-29.17646606615275,3.35,1.6,,,,87.4,2372.0,6.4,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.13,,,,,,,,16,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard,117.0,0.0,-0.07,76.47166,8.99423
FF,2024-04-22,93.8,-2.15,4.91,"Schwarber, Kyle",656941,668984,strikeout,called_strike,,,,,6.0,Kyle Schwarber called out on strikes.,R,L,R,CIN,PHI,S,2.0,,0,2,2024,-1.24,1.07,0.54,2.62,,,,1,9,Top,,,,,663886,,,9.741347016384946,-136.32760353924834,-2.574885964624308,-17.643043232501316,29.98504584290542,-18.44625321671534,3.24,1.55,,,,94.1,2472.0,6.5,746723,668984,663886,687952,669289,600869,682829,668715,669352,656413,53.96,,0.0,0.0,1.0,0.0,0.0,,63,4,4-Seam Fastball,0,7,7,0,7,0,7,0,Infield shade,Standard,233.0,0.0,-0.102,,
CH,2024-04-22,87.8,-2.32,4.72,"Schwarber, Kyle",656941,668984,,foul,,,,,13.0,Kyle Schwarber called out on strikes.,R,L,R,CIN,PHI,S,,,0,2,2024,-1.35,0.24,-0.49,1.43,,,,1,9,Top,,,,,663886,,,7.287536264943888,-127.80326483915948,-2.3973807588608285,-16.322693390358555,24.55089317411327,-29.298782633643043,3.35,1.6,1.0,39.4,-53.0,88.6,1577.0,6.6,746723,668984,663886,687952,669289,600869,682829,668715,669352,656413,53.87,,,,,,,,63,3,Changeup,0,7,7,0,7,0,7,0,Infield shade,Standard,243.0,0.0,0.0,76.68928,8.27309
CH,2024-04-22,87.1,-2.28,4.86,"Schwarber, Kyle",656941,668984,,called_strike,,,,,4.0,Kyle Schwarber called out on strikes.,R,L,R,CIN,PHI,S,,,0,1,2024,-1.25,0.31,-0.43,2.18,,,,1,9,Top,,,,,663886,,,7.034687396960804,-126.80092039277012,-0.9547355989492232,-14.85607303245575,24.06312679639388,-28.823836481256475,3.33,1.53,,,,88.0,1619.0,6.6,746723,668984,663886,687952,669289,600869,682829,668715,669352,656413,53.85,,,,,,,,63,2,Changeup,0,7,7,0,7,0,7,0,Infield shade,Standard,236.0,0.0,-0.036,,
SL,2024-04-22,85.9,-2.39,4.72,"Schwarber, Kyle",656941,668984,,called_strike,,,,,8.0,Kyle Schwarber called out on strikes.,R,L,R,CIN,PHI,S,,,0,0,2024,0.06,0.48,0.07,1.92,,,,1,9,Top,,,,,663886,,,5.71783293703739,-125.04259479801016,-1.3795703109567858,-0.4110072227692772,23.58550962005484,-27.036891337295568,3.31,1.53,,,,86.5,2574.0,6.5,746723,668984,663886,687952,669289,600869,682829,668715,669352,656413,53.98,,,,,,,,63,1,Slider,0,7,7,0,7,0,7,0,Infield shade,Standard,141.0,0.0,-0.023,,
FF,2024-04-22,99.7,-2.07,6.17,"Schwarber, Kyle",656941,668881,strikeout,swinging_strike,,,,,1.0,Kyle Schwarber strikes out swinging.,R,L,R,CIN,PHI,S,2.0,,0,2,2024,-0.96,1.55,-0.49,3.01,,,,0,1,Top,,,,,663886,,,6.617233525226603,-145.00126201771144,-6.970486926936038,-15.074788031220525,33.895949241128775,-8.797363364777745,3.35,1.6,,,,99.8,2383.0,6.4,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.13,,0.0,0.0,1.0,0.0,0.0,,1,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,222.0,0.022,-0.146,,
FF,2024-04-22,98.3,-1.87,6.3,"Schwarber, Kyle",656941,668881,,foul,,,,,6.0,Kyle Schwarber strikes out swinging.,R,L,R,CIN,PHI,S,,,0,2,2024,-0.82,1.47,0.64,2.55,,,,0,1,Top,,,,,663886,,,8.69374780484822,-142.7699198444525,-8.11433596997848,-13.216111239797977,32.49436664512482,-10.290749276567665,3.35,1.6,199.0,99.0,61.0,98.3,2503.0,6.4,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.12,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,214.0,0.0,0.0,81.17351,8.0962
FF,2024-04-22,97.5,-1.94,6.42,"Schwarber, Kyle",656941,668881,,swinging_strike,,,,,7.0,Kyle Schwarber strikes out swinging.,R,L,R,CIN,PHI,S,,,0,1,2024,-0.89,1.59,-0.52,1.83,,,,0,1,Top,,,,,663886,,,5.895258883848983,-141.61424678064196,-10.483989952025828,-13.343451258485654,32.468844928874404,-8.55971890368193,3.35,1.6,,,,97.7,2471.0,6.5,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,53.98,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,211.0,0.0,-0.049,79.03841,7.87876
FF,2024-04-22,97.1,-1.96,6.34,"Schwarber, Kyle",656941,668881,,called_strike,,,,,4.0,Kyle Schwarber strikes out swinging.,R,L,R,CIN,PHI,S,,,0,0,2024,-0.8,1.53,-0.61,2.54,,,,0,1,Top,,,,,663886,,,5.457357272854583,-141.1395325285966,-8.145758245598694,-11.93631872605102,31.165746032554274,-10.102541629266884,3.31,1.57,,,,97.5,2400.0,6.5,746723,668881,663886,687952,669289,600869,682829,668715,669352,656413,54.0,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,212.0,0.0,-0.033,,
SL,2024-04-21,84.5,-2.52,5.98,"Schwarber, Kyle",656941,680897,walk,ball,,,,,14.0,Kyle Schwarber walks.,R,L,R,PHI,CWS,B,,,3,1,2024,0.03,0.16,0.3,1.05,,679032.0,,0,4,Bot,,,,,455117,,,6.513530004660036,-122.78950624633556,-5.384641580673178,-1.0531817931550338,24.972578047735198,-29.697370849918048,3.4,1.56,,,,84.3,2283.0,6.3,745588,680897,455117,657757,672820,669699,670032,643217,607680,543257,54.17,,0.689131,0.7,1.0,0.0,0.0,,35,5,Slider,3,2,3,2,2,3,3,2,Standard,Standard,178.0,0.02,0.234,,
